horizon,alpha,budget_per_shared_group,panel_index,method,replications,mse,mse_se,bias,normalized_to_uniform
2,0.1,50,0,learned_mean,300,4.105383240695813e-05,3.097510918902062e-05,-0.0002130386222079387,0.43715146268777616
2,0.1,50,0,learned_occupancy,300,1.0024254600513102e-05,2.198232287542464e-06,0.00016150022831108447,0.1067407670380185
2,0.1,50,0,oracle_no_cov,300,1.9300774335298417e-06,1.763137494388475e-07,5.779710030561288e-05,0.02055194664421235
2,0.1,50,0,oracle_tail,300,1.9300774335298417e-06,1.763137494388475e-07,5.779710030561288e-05,0.02055194664421235
2,0.1,50,0,tis,300,0.00018134797709253237,4.819213710065871e-05,0.0013457190156572591,1.9310385606785259
2,0.1,50,0,tis_no_cov,300,0.00018134797709253237,4.819213710065871e-05,0.0013457190156572591,1.9310385606785259
2,0.1,50,0,uniform,300,9.391214695827231e-05,1.0437571320091988e-05,0.0007959823813464043,1.0
2,0.1,50,1,learned_mean,300,6.391641079604851e-05,7.79067681447196e-06,0.001478302284115433,0.5773847927557744
2,0.1,50,1,learned_occupancy,300,8.754458102074566e-06,6.96032296626382e-07,-9.048908352972488e-05,0.07908283512796885
2,0.1,50,1,oracle_no_cov,300,2.129443513405618e-06,2.1885229337938043e-07,7.387840732903994e-05,0.01923619124353025
2,0.1,50,1,oracle_tail,300,2.129443513405618e-06,2.1885229337938043e-07,7.387840732903994e-05,0.01923619124353025
2,0.1,50,1,tis,300,4.776807597492682e-05,1.0368162401761663e-05,0.00034530097051319747,0.43150984705840695
2,0.1,50,1,tis_no_cov,300,4.776807597492682e-05,1.0368162401761663e-05,0.00034530097051319747,0.43150984705840695
2,0.1,50,1,uniform,300,0.00011069985146471333,2.6223178372762296e-05,-0.0001816151502304305,1.0
2,0.1,50,2,learned_mean,300,0.00011088296964530133,3.198909777261023e-05,0.0007945514065262922,1.3116621624393296
2,0.1,50,2,learned_occupancy,300,6.80531809220095e-06,7.313129852293778e-07,0.00036823798264470946,0.0805017963845816
2,0.1,50,2,oracle_no_cov,300,1.3884529563940808e-06,1.020217973092114e-07,0.0001187722708612382,0.01642435455196444
2,0.1,50,2,oracle_tail,300,1.3884529563940808e-06,1.020217973092114e-07,0.0001187722708612382,0.01642435455196444
