case,budget_per_block,replication,method,truth,error
0,150,0,uniform,1.259548092710957,0.006726209832096597
0,150,0,learned_occupancy,1.259548092710957,-0.020862841306892532
0,150,0,learned_mean,1.259548092710957,-0.02920121003069931
0,150,0,tis,1.259548092710957,0.009658029412638713
0,150,0,tis_anchored,1.259548092710957,-0.00015141717673783361
0,150,0,occ_plus_uniform,1.259548092710957,-0.005568944172477108
0,150,0,occ_plus_mean,1.259548092710957,-0.0263529612614799
0,150,0,oracle_tail,1.259548092710957,0.022878950074662896
0,150,0,complete_rollout,1.259548092710957,-0.019964759377623542
0,150,1,uniform,1.259548092710957,0.014607275251415253
0,150,1,learned_occupancy,1.259548092710957,-0.0070646039383630566
0,150,1,learned_mean,1.259548092710957,0.009794225939861123
0,150,1,tis,1.259548092710957,0.025193424150650623
0,150,1,tis_anchored,1.259548092710957,0.021661110236867342
0,150,1,occ_plus_uniform,1.259548092710957,0.018617817602209152
0,150,1,occ_plus_mean,1.259548092710957,-0.0019778951987701188
0,150,1,oracle_tail,1.259548092710957,0.01916141638390556
0,150,1,complete_rollout,1.259548092710957,-0.019964759377623542
0,150,2,uniform,1.259548092710957,0.005827152452530626
0,150,2,learned_occupancy,1.259548092710957,0.020712348029363836
0,150,2,learned_mean,1.259548092710957,-6.355213381148417e-05
0,150,2,tis,1.259548092710957,0.03386809351133979
0,150,2,tis_anchored,1.259548092710957,0.026963510327886242
0,150,2,occ_plus_uniform,1.259548092710957,0.02133252949630715
0,150,2,occ_plus_mean,1.259548092710957,0.006743343766552279
0,150,2,oracle_tail,1.259548092710957,0.03771404292429814
0,150,2,complete_rollout,1.259548092710957,-0.026475176044290283
0,150,3,uniform,1.259548092710957,0.01674925222371182
0,150,3,learned_occupancy,1.259548092710957,0.038099717024530744
0,150,3,learned_mean,1.259548092710957,0.04334570970984197
0,150,3,tis,1.259548092710957,-0.0009281006937353897
0,150,3,tis_anchored,1.259548092710957,0.009946744365807891
0,150,3,occ_plus_uniform,1.259548092710957,0.03425863641934335
0,150,3,occ_plus_mean,1.259548092710957,0.0491005796421109
0,150,3,oracle_tail,1.259548092710957,-0.005511578470558165
0,150,3,complete_rollout,1.259548092710957,-0.0004335093776237642
0,150,4,uniform,1.259548092710957,0.021301688977326982
0,150,4,learned_occupancy,1.259548092710957,0.003162653434380047
0,150,4,learned_mean,1.259548092710957,-0.003175185945523573
0,150,4,tis,1.259548092710957,0.0009057190606893695
0,150,4,tis_anchored,1.259548092710957,-0.008285073368379692
0,150,4,occ_plus_uniform,1.259548092710957,0.0021847514997417328
0,150,4,occ_plus_mean,1.259548092710957,0.004575532145612238
0,150,4,oracle_tail,1.259548092710957,-0.010482265142075287
0,150,4,complete_rollout,1.259548092710957,-0.013454342710957023
0,150,5,uniform,1.259548092710957,-0.020559585846912087
0,150,5,learned_occupancy,1.259548092710957,-0.034249482137753695
0,150,5,learned_mean,1.259548092710957,-0.027754117261125533
0,150,5,tis,1.259548092710957,-0.018086780499634303
0,150,5,tis_anchored,1.259548092710957,-0.02795330909122473
0,150,5,occ_plus_uniform,1.259548092710957,-0.041325104418179937
0,150,5,occ_plus_mean,1.259548092710957,-0.03532806909618991
0,150,5,oracle_tail,1.259548092710957,-0.01513429635827701
0,150,5,complete_rollout,1.259548092710957,0.05164982395570972
0,150,6,uniform,1.259548092710957,-0.028951455871202514
0,150,6,learned_occupancy,1.259548092710957,-0.0219471407691465
0,150,6,learned_mean,1.259548092710957,-0.03770448070189247
0,150,6,tis,1.259548092710957,-0.03129870434492177
0,150,6,tis_anchored,1.259548092710957,-0.019912211219228926
0,150,6,occ_plus_uniform,1.259548092710957,-0.016289320896777815
0,150,6,occ_plus_mean,1.259548092710957,-0.02600282046726976
0,150,6,oracle_tail,1.259548092710957,-0.011677424758946175
0,150,6,complete_rollout,1.259548092710957,0.07118107395570972
0,150,7,uniform,1.259548092710957,-0.002291927982225994
0,150,7,learned_occupancy,1.259548092710957,0.020556593267925694
0,150,7,learned_mean,1.259548092710957,0.005343044648490558
0,150,7,tis,1.259548092710957,-0.0004019512584234608
