index,p_base,loss,policy,budget_per_block,method,replications,truth,mse,mse_se,bias
8,0.12,3,seasonal,150,uniform,300,0.8527326554964234,0.0015018706860122303,0.00015443121504164227,0.012600039375138844
8,0.12,3,seasonal,150,learned_occupancy,300,0.8527326554964234,0.0017585004949936078,0.0001677871624034998,0.011295057534929886
8,0.12,3,seasonal,150,learned_mean,300,0.8527326554964234,0.001619222209381727,0.00016040074656439022,0.012085870191813685
8,0.12,3,seasonal,150,tis,300,0.8527326554964234,0.0013129301115897103,0.000126558830333261,0.010986189867450468
8,0.12,3,seasonal,150,tis_anchored,300,0.8527326554964234,0.0014481038911411592,0.00014716397980261373,0.011254655713271418
8,0.12,3,seasonal,150,occ_plus_uniform,300,0.8527326554964234,0.0016846103592066644,0.00017507064035038195,0.01140143161170268
8,0.12,3,seasonal,150,occ_plus_mean,300,0.8527326554964234,0.001663429566164929,0.00015816616964806939,0.011132810881913405
8,0.12,3,seasonal,150,oracle_tail,300,0.8527326554964234,0.0010712388885658042,9.795712217415751e-05,0.010029942756738196
8,0.12,3,seasonal,150,complete_rollout,300,0.8527326554964234,0.0034570979192167822,0.0002970430682894636,0.021030365336909985
8,0.12,3,seasonal,600,uniform,300,0.8527326554964234,0.0003591956581806819,4.453100882194401e-05,0.0034114672641171644
8,0.12,3,seasonal,600,learned_occupancy,300,0.8527326554964234,0.0004058801086115762,4.557008824367379e-05,0.004157847755834066
8,0.12,3,seasonal,600,learned_mean,300,0.8527326554964234,0.00038150851074074605,4.309391392823539e-05,0.004095464338332139
8,0.12,3,seasonal,600,tis,300,0.8527326554964234,0.0003211762678435275,3.683419197882396e-05,0.004096947671077734
8,0.12,3,seasonal,600,tis_anchored,300,0.8527326554964234,0.00033344489279450024,3.6533984873934784e-05,0.0033942791858396844
8,0.12,3,seasonal,600,occ_plus_uniform,300,0.8527326554964234,0.00038480123650424397,4.870307523401815e-05,0.0037741377036309724
8,0.12,3,seasonal,600,occ_plus_mean,300,0.8527326554964234,0.0004034840367288131,4.571962311312831e-05,0.004209680423999611
8,0.12,3,seasonal,600,oracle_tail,300,0.8527326554964234,0.00028116202510546795,3.1437910732644014e-05,0.002987049151983761
8,0.12,3,seasonal,600,complete_rollout,300,0.8527326554964234,0.0008802163675655772,8.266017318879939e-05,0.007803929869430252
8,0.12,3,seasonal,1200,uniform,300,0.8527326554964234,0.0002194596491419336,2.09635168921243e-05,0.0029227095968755966
8,0.12,3,seasonal,1200,learned_occupancy,300,0.8527326554964234,0.0002179301586917525,1.888416422283569e-05,0.003151390431830221
8,0.12,3,seasonal,1200,learned_mean,300,0.8527326554964234,0.00019529054245261433,1.605116024203768e-05,0.002852558805044407
8,0.12,3,seasonal,1200,tis,300,0.8527326554964234,0.00017159621734630116,1.6792106097238347e-05,0.0025668932924569152
8,0.12,3,seasonal,1200,tis_anchored,300,0.8527326554964234,0.00019143046670899266,1.5837856269183085e-05,0.0030219446492610233
8,0.12,3,seasonal,1200,occ_plus_uniform,300,0.8527326554964234,0.0002229304734506519,1.9853376390275224e-05,0.003146869585080935
8,0.12,3,seasonal,1200,occ_plus_mean,300,0.8527326554964234,0.0002041134919517796,1.6731066724679567e-05,0.002891522883206501
8,0.12,3,seasonal,1200,oracle_tail,300,0.8527326554964234,0.00014615635795294023,1.3378982997099964e-05,0.0022986751223900413
8,0.12,3,seasonal,1200,complete_rollout,300,0.8527326554964234,0.0004759278498866115,4.825125876440925e-05,0.0060722225523570815
