index,p_base,loss,policy,budget_per_block,method,replications,truth,mse,mse_se,bias
9,0.01,1,plus_one,150,uniform,300,0.9656600650079942,0.0021382053611636725,0.00017713249460080867,-0.004076232972224211
9,0.01,1,plus_one,150,learned_occupancy,300,0.9656600650079942,0.002191625408117478,0.0001694058565216882,-0.003516685249506654
9,0.01,1,plus_one,150,learned_mean,300,0.9656600650079942,0.0019907534912464073,0.00014242017553946977,-0.002419894048463415
9,0.01,1,plus_one,150,tis,300,0.9656600650079942,0.0013590420371565382,0.00010295157929043972,-0.002022335730983692
9,0.01,1,plus_one,150,tis_anchored,300,0.9656600650079942,0.0015676676041272433,0.00011659589938041211,-0.001770240494589085
9,0.01,1,plus_one,150,occ_plus_uniform,300,0.9656600650079942,0.0023623866018231405,0.00018489722831676702,-0.004351126472763207
9,0.01,1,plus_one,150,occ_plus_mean,300,0.9656600650079942,0.002038112248974341,0.00015007382891908943,-0.0036583697471731097
9,0.01,1,plus_one,150,oracle_tail,300,0.9656600650079942,0.0010192169426561618,8.624736001272981e-05,-0.0022071435852258595
9,0.01,1,plus_one,150,complete_rollout,300,0.9656600650079942,0.0037111309973070646,0.00030115661172151075,-4.895389688306051e-05
9,0.01,1,plus_one,600,uniform,300,0.9656600650079942,0.0006801386182264332,5.135104636534443e-05,-0.00013194378800544416
9,0.01,1,plus_one,600,learned_occupancy,300,0.9656600650079942,0.0005499413254799943,4.40399206628099e-05,-0.0003296582783837458
9,0.01,1,plus_one,600,learned_mean,300,0.9656600650079942,0.0004729028468510238,3.681823326206292e-05,-0.000552706792290738
9,0.01,1,plus_one,600,tis,300,0.9656600650079942,0.0003169636555388761,2.3177472118065842e-05,0.0012071461382580728
9,0.01,1,plus_one,600,tis_anchored,300,0.9656600650079942,0.0003812014388425449,2.8967077173648198e-05,-0.00012558663634185008
9,0.01,1,plus_one,600,occ_plus_uniform,300,0.9656600650079942,0.0006306037795070643,4.749664683232276e-05,-0.00040562017730961576
9,0.01,1,plus_one,600,occ_plus_mean,300,0.9656600650079942,0.0005116000635892255,3.952207106379395e-05,-0.0007675803519260257
9,0.01,1,plus_one,600,oracle_tail,300,0.9656600650079942,0.00028008183522408093,2.076326225037167e-05,0.001114856181027031
9,0.01,1,plus_one,600,complete_rollout,300,0.9656600650079942,0.0010000607901472335,7.690606292146747e-05,0.0031269720290428623
9,0.01,1,plus_one,1200,uniform,300,0.9656600650079942,0.0002830853572782563,2.3273251551917414e-05,-0.0008709113430544665
9,0.01,1,plus_one,1200,learned_occupancy,300,0.9656600650079942,0.00024504257322178845,1.9987991438827022e-05,0.00012117917125248641
9,0.01,1,plus_one,1200,learned_mean,300,0.9656600650079942,0.0002134786266051305,1.7074636952551226e-05,-0.0005960225210107554
9,0.01,1,plus_one,1200,tis,300,0.9656600650079942,0.00014192497923515982,1.0504122883234277e-05,-8.049684359437092e-05
9,0.01,1,plus_one,1200,tis_anchored,300,0.9656600650079942,0.00016514936562803305,1.2793206992268004e-05,-0.000203308897495581
9,0.01,1,plus_one,1200,occ_plus_uniform,300,0.9656600650079942,0.0002646186664241313,2.2488888627686787e-05,-0.0005533263400018791
9,0.01,1,plus_one,1200,occ_plus_mean,300,0.9656600650079942,0.00022621318193666575,1.799886513749639e-05,-0.00018219716272143915
9,0.01,1,plus_one,1200,oracle_tail,300,0.9656600650079942,0.00013396793525030597,1.0956159619165463e-05,-0.00015103178325864497
9,0.01,1,plus_one,1200,complete_rollout,300,0.9656600650079942,0.0005001577892003114,3.753505959071312e-05,-0.0011901576005867627
