case,budget_per_block,replication,method,truth,error
16,150,0,uniform,0.7203306121858674,0.06030377089744665
16,150,0,learned_occupancy,0.7203306121858674,0.05665301782908205
16,150,0,learned_mean,0.7203306121858674,0.0372097985453651
16,150,0,tis,0.7203306121858674,0.059442109599870174
16,150,0,tis_anchored,0.7203306121858674,0.037595283590269535
16,150,0,occ_plus_uniform,0.7203306121858674,0.05176500329296574
16,150,0,occ_plus_mean,0.7203306121858674,0.045621793297540125
16,150,0,oracle_tail,0.7203306121858674,0.04495628101770632
16,150,0,complete_rollout,0.7203306121858674,0.0685582767030215
16,150,1,uniform,0.7203306121858674,-0.019481345490370505
16,150,1,learned_occupancy,0.7203306121858674,-0.02343434506187414
16,150,1,learned_mean,0.7203306121858674,-0.018765159126385433
16,150,1,tis,0.7203306121858674,-0.013815923639027616
16,150,1,tis_anchored,0.7203306121858674,-0.01789917550879394
16,150,1,occ_plus_uniform,0.7203306121858674,-0.044602089539583445
16,150,1,occ_plus_mean,0.7203306121858674,-0.009214192886034867
16,150,1,oracle_tail,0.7203306121858674,-0.01473363264977634
16,150,1,complete_rollout,0.7203306121858674,-0.07033061218586734
16,150,2,uniform,0.7203306121858674,0.004495638095202703
16,150,2,learned_occupancy,0.7203306121858674,-0.0002135305148251998
16,150,2,learned_mean,0.7203306121858674,0.003089834361639121
16,150,2,tis,0.7203306121858674,0.017225594966440938
16,150,2,tis_anchored,0.7203306121858674,0.0002565654195817446
16,150,2,occ_plus_uniform,0.7203306121858674,0.010201670584268574
16,150,2,occ_plus_mean,0.7203306121858674,-0.00860644111789266
16,150,2,oracle_tail,0.7203306121858674,0.00034816595822861895
16,150,2,complete_rollout,0.7203306121858674,0.07411383225857704
16,150,3,uniform,0.7203306121858674,-0.01618047095684505
16,150,3,learned_occupancy,0.7203306121858674,0.002014536053792315
16,150,3,learned_mean,0.7203306121858674,-0.03237482681679704
16,150,3,tis,0.7203306121858674,-0.01868548349550514
16,150,3,tis_anchored,0.7203306121858674,-0.01623837787105209
16,150,3,occ_plus_uniform,0.7203306121858674,-0.004046642109153953
16,150,3,occ_plus_mean,0.7203306121858674,-0.01290139643272481
16,150,3,oracle_tail,0.7203306121858674,-0.011340898147942258
16,150,3,complete_rollout,0.7203306121858674,0.04078049892524371
16,150,4,uniform,0.7203306121858674,0.03928840333708028
16,150,4,learned_occupancy,0.7203306121858674,0.04734605326308239
16,150,4,learned_mean,0.7203306121858674,0.0333653003810338
16,150,4,tis,0.7203306121858674,0.010449288322707084
16,150,4,tis_anchored,0.7203306121858674,0.02547036637629596
16,150,4,occ_plus_uniform,0.7203306121858674,0.04069568896025333
16,150,4,occ_plus_mean,0.7203306121858674,0.03288518479204228
16,150,4,oracle_tail,0.7203306121858674,0.01033134048672657
16,150,4,complete_rollout,0.7203306121858674,0.051891610036354896
16,150,5,uniform,0.7203306121858674,0.045201067637697934
16,150,5,learned_occupancy,0.7203306121858674,0.038370666456438385
16,150,5,learned_mean,0.7203306121858674,0.029301989676602358
16,150,5,tis,0.7203306121858674,0.016121767630183803
16,150,5,tis_anchored,0.7203306121858674,0.025198878490306886
16,150,5,occ_plus_uniform,0.7203306121858674,0.03030111058798879
16,150,5,occ_plus_mean,0.7203306121858674,0.03620521822771783
16,150,5,oracle_tail,0.7203306121858674,0.02635070202019618
16,150,5,complete_rollout,0.7203306121858674,-0.08699727885253405
16,150,6,uniform,0.7203306121858674,0.03688746310032398
16,150,6,learned_occupancy,0.7203306121858674,0.04259135592393115
16,150,6,learned_mean,0.7203306121858674,0.028958755457448748
16,150,6,tis,0.7203306121858674,0.041115760517482336
16,150,6,tis_anchored,0.7203306121858674,0.03440297973264361
16,150,6,occ_plus_uniform,0.7203306121858674,0.03956013163567562
16,150,6,occ_plus_mean,0.7203306121858674,0.033547137775249314
16,150,6,oracle_tail,0.7203306121858674,0.040306416869277606
16,150,6,complete_rollout,0.7203306121858674,-0.0647750566303118
16,150,7,uniform,0.7203306121858674,-0.02572528239234695
16,150,7,learned_occupancy,0.7203306121858674,-0.024706132804049985
16,150,7,learned_mean,0.7203306121858674,-0.00671096081063971
16,150,7,tis,0.7203306121858674,-0.011722215545304837
16,150,7,tis_anchored,0.7203306121858674,-0.016423558760925494
16,150,7,occ_plus_uniform,0.7203306121858674,-0.03121009431653865
16,150,7,occ_plus_mean,0.7203306121858674,-0.023193432236798928
16,150,7,oracle_tail,0.7203306121858674,-0.0037752990870913994
16,150,7,complete_rollout,0.7203306121858674,-0.07033061218586734
16,150,8,uniform,0.7203306121858674,-0.016049099408256606
