index,p_base,loss,policy,budget_per_block,method,replications,truth,mse,mse_se,bias
7,0.12,2,seasonal,150,uniform,300,0.9088237262210548,0.00199263071465924,0.00012850179926353532,-9.690133225476072e-05
7,0.12,2,seasonal,150,learned_occupancy,300,0.9088237262210548,0.002173049832006489,0.00015073018496439728,-0.0015264078236692747
7,0.12,2,seasonal,150,learned_mean,300,0.9088237262210548,0.0019135918445515143,0.0001312718711564117,-0.0017096486014987655
7,0.12,2,seasonal,150,tis,300,0.9088237262210548,0.0016873253286260154,0.00011910851523018396,-0.0013844343446914923
7,0.12,2,seasonal,150,tis_anchored,300,0.9088237262210548,0.001853578401651946,0.00012629111320068987,-0.0018117724271162687
7,0.12,2,seasonal,150,occ_plus_uniform,300,0.9088237262210548,0.0022075245257876254,0.00015374908870405623,-0.00019879336474495395
7,0.12,2,seasonal,150,occ_plus_mean,300,0.9088237262210548,0.0020266848753117926,0.00013798645758520211,-0.0020430258163305387
7,0.12,2,seasonal,150,oracle_tail,300,0.9088237262210548,0.0013560380904698585,9.729353596404016e-05,-0.002229342519308777
7,0.12,2,seasonal,150,complete_rollout,300,0.9088237262210548,0.0041980199388906925,0.00035194549310148466,0.004366377945611954
7,0.12,2,seasonal,600,uniform,300,0.9088237262210548,0.00058123113904349,4.3782307372062456e-05,0.00041143365970686797
7,0.12,2,seasonal,600,learned_occupancy,300,0.9088237262210548,0.0005482364171592626,4.29045665039234e-05,0.0003211773598158326
7,0.12,2,seasonal,600,learned_mean,300,0.9088237262210548,0.0005287152683256408,4.198869405505427e-05,-5.965199822201783e-05
7,0.12,2,seasonal,600,tis,300,0.9088237262210548,0.00046646913292965313,3.760718011247298e-05,0.000707453442103485
7,0.12,2,seasonal,600,tis_anchored,300,0.9088237262210548,0.00047807404518643125,3.871937107274789e-05,0.00022918524436053503
7,0.12,2,seasonal,600,occ_plus_uniform,300,0.9088237262210548,0.0005864050631535508,4.359023895851277e-05,-0.00010724323617645193
7,0.12,2,seasonal,600,occ_plus_mean,300,0.9088237262210548,0.0005295843287064056,4.188604042002473e-05,-0.00015756514823907867
7,0.12,2,seasonal,600,oracle_tail,300,0.9088237262210548,0.0003816267737129848,3.3005710294766296e-05,0.000580671012151509
7,0.12,2,seasonal,600,complete_rollout,300,0.9088237262210548,0.0012353384771726147,9.876645204540371e-05,-0.0006502844866374417
7,0.12,2,seasonal,1200,uniform,300,0.9088237262210548,0.0002803638965468013,2.120070163996141e-05,0.0011594302455423704
7,0.12,2,seasonal,1200,learned_occupancy,300,0.9088237262210548,0.0002861644333456132,2.3755139393156836e-05,0.00045040903124320407
7,0.12,2,seasonal,1200,learned_mean,300,0.9088237262210548,0.0002734934471421408,2.2283149705075725e-05,0.00026079080206004544
7,0.12,2,seasonal,1200,tis,300,0.9088237262210548,0.00022634979228276287,1.9628559815362736e-05,0.00024308711448867482
7,0.12,2,seasonal,1200,tis_anchored,300,0.9088237262210548,0.00024101587788549127,1.9102070035735337e-05,0.0002448536473113901
7,0.12,2,seasonal,1200,occ_plus_uniform,300,0.9088237262210548,0.00028234357100253925,2.073543067508266e-05,0.00029770583158716685
7,0.12,2,seasonal,1200,occ_plus_mean,300,0.9088237262210548,0.0002745681737382615,2.21350656835226e-05,0.00046582405292033835
7,0.12,2,seasonal,1200,oracle_tail,300,0.9088237262210548,0.00020764582637088997,1.7844818662443297e-05,2.0432837702673383e-05
7,0.12,2,seasonal,1200,complete_rollout,300,0.9088237262210548,0.0005476724208696703,4.8937683875922616e-05,-0.0029944579283718584
