case,budget_per_block,replication,method,truth,error
12,150,0,uniform,0.8685071109678457,-0.01888115083517139
12,150,0,learned_occupancy,0.8685071109678457,0.028342894132835195
12,150,0,learned_mean,0.8685071109678457,0.01977925601171293
12,150,0,tis,0.8685071109678457,0.03131351377564551
12,150,0,tis_anchored,0.8685071109678457,0.04030649495658112
12,150,0,occ_plus_uniform,0.8685071109678457,-0.014890418301067854
12,150,0,occ_plus_mean,0.8685071109678457,0.021538444664710554
12,150,0,oracle_tail,0.8685071109678457,0.0243856076917649
12,150,0,complete_rollout,0.8685071109678457,0.04815955569882091
12,150,1,uniform,0.8685071109678457,-0.02417446129338452
12,150,1,learned_occupancy,0.8685071109678457,-0.029806649419510833
12,150,1,learned_mean,0.8685071109678457,-0.03437425622196422
12,150,1,tis,0.8685071109678457,-0.012292558724069869
12,150,1,tis_anchored,0.8685071109678457,-0.03165508511352133
12,150,1,occ_plus_uniform,0.8685071109678457,-0.01550112106360868
12,150,1,occ_plus_mean,0.8685071109678457,-0.03137195411190752
12,150,1,oracle_tail,0.8685071109678457,-0.011321072472772253
12,150,1,complete_rollout,0.8685071109678457,-0.0573959998567346
12,150,2,uniform,0.8685071109678457,0.09631992618278751
12,150,2,learned_occupancy,0.8685071109678457,0.08122020905850003
12,150,2,learned_mean,0.8685071109678457,0.05934910646659364
12,150,2,tis,0.8685071109678457,0.06521968856057203
12,150,2,tis_anchored,0.8685071109678457,0.08096055952561054
12,150,2,occ_plus_uniform,0.8685071109678457,0.09243651373484607
12,150,2,occ_plus_mean,0.8685071109678457,0.05882452088942347
12,150,2,oracle_tail,0.8685071109678457,0.0728268253119978
12,150,2,complete_rollout,0.8685071109678457,0.014826222365487585
12,150,3,uniform,0.8685071109678457,-0.05408985673269617
12,150,3,learned_occupancy,0.8685071109678457,-0.052663971370094376
12,150,3,learned_mean,0.8685071109678457,-0.05518113326090468
12,150,3,tis,0.8685071109678457,-0.04572573916951006
12,150,3,tis_anchored,0.8685071109678457,-0.048697941038951864
12,150,3,occ_plus_uniform,0.8685071109678457,-0.058553621224635366
12,150,3,occ_plus_mean,0.8685071109678457,-0.05540785777476431
12,150,3,oracle_tail,0.8685071109678457,-0.028804903743288368
12,150,3,complete_rollout,0.8685071109678457,-0.04628488874562353
12,150,4,uniform,0.8685071109678457,-0.02705337543062669
12,150,4,learned_occupancy,0.8685071109678457,-0.011016188550627026
12,150,4,learned_mean,0.8685071109678457,-0.022188396251404452
12,150,4,tis,0.8685071109678457,-0.00798976071991997
12,150,4,tis_anchored,0.8685071109678457,-0.029087168368062022
12,150,4,occ_plus_uniform,0.8685071109678457,-0.019926647248291296
12,150,4,occ_plus_mean,0.8685071109678457,0.0035761283874468086
12,150,4,oracle_tail,0.8685071109678457,-0.01951272014065286
12,150,4,complete_rollout,0.8685071109678457,0.05371511125437656
12,150,5,uniform,0.8685071109678457,0.03640927170332775
12,150,5,learned_occupancy,0.8685071109678457,0.06154393915216594
12,150,5,learned_mean,0.8685071109678457,0.08013166472843825
12,150,5,tis,0.8685071109678457,0.03365723092352424
12,150,5,tis_anchored,0.8685071109678457,0.02720686880554346
12,150,5,occ_plus_uniform,0.8685071109678457,0.04824688711921865
12,150,5,occ_plus_mean,0.8685071109678457,0.06235329219095265
12,150,5,oracle_tail,0.8685071109678457,0.02935256458743607
12,150,5,complete_rollout,0.8685071109678457,-0.029618222078956813
12,150,6,uniform,0.8685071109678457,-0.0010037775721051245
12,150,6,learned_occupancy,0.8685071109678457,-0.01421551892754569
12,150,6,learned_mean,0.8685071109678457,-0.010486040694709597
12,150,6,tis,0.8685071109678457,-0.013724355018651768
12,150,6,tis_anchored,0.8685071109678457,-0.006137692510977288
12,150,6,occ_plus_uniform,0.8685071109678457,-8.665998192158852e-05
12,150,6,occ_plus_mean,0.8685071109678457,-0.018293719353865368
12,150,6,oracle_tail,0.8685071109678457,-0.012626126037377006
12,150,6,complete_rollout,0.8685071109678457,0.12038177792104321
12,150,7,uniform,0.8685071109678457,-0.0025953450843911874
12,150,7,learned_occupancy,0.8685071109678457,-0.01351454219245507
12,150,7,learned_mean,0.8685071109678457,-0.018061418876088586
12,150,7,tis,0.8685071109678457,-0.001732196856670143
12,150,7,tis_anchored,0.8685071109678457,-0.0020933406355839734
12,150,7,occ_plus_uniform,0.8685071109678457,-0.002075789692483787
12,150,7,occ_plus_mean,0.8685071109678457,-0.017959889075254587
12,150,7,oracle_tail,0.8685071109678457,-0.013513920766806575
12,150,7,complete_rollout,0.8685071109678457,0.11482622236548756
12,150,8,uniform,0.8685071109678457,-0.021289111360635604
12,150,8,learned_occupancy,0.8685071109678457,-0.02557533568992887
12,150,8,learned_mean,0.8685071109678457,-0.012014994979635651
12,150,8,tis,0.8685071109678457,0.010188359148096793
12,150,8,tis_anchored,0.8685071109678457,-0.0009878974696625464
12,150,8,occ_plus_uniform,0.8685071109678457,-0.02097139924229352
12,150,8,occ_plus_mean,0.8685071109678457,-0.017606788798326
12,150,8,oracle_tail,0.8685071109678457,0.03655126262148689
12,150,8,complete_rollout,0.8685071109678457,0.12593733347659875
12,150,9,uniform,0.8685071109678457,0.08245174233642305
12,150,9,learned_occupancy,0.8685071109678457,0.08116105683419239
12,150,9,learned_mean,0.8685071109678457,0.08284946632842838
12,150,9,tis,0.8685071109678457,0.05837500681090069
12,150,9,tis_anchored,0.8685071109678457,0.0701562712840581
12,150,9,occ_plus_uniform,0.8685071109678457,0.04606656980941071
12,150,9,occ_plus_mean,0.8685071109678457,0.10004298201613149
12,150,9,oracle_tail,0.8685071109678457,0.047157781922520625
12,150,9,complete_rollout,0.8685071109678457,0.08149288903215424
12,150,10,uniform,0.8685071109678457,0.02041954600838769
12,150,10,learned_occupancy,0.8685071109678457,0.009845267796255164
12,150,10,learned_mean,0.8685071109678457,0.001937915168815918
12,150,10,tis,0.8685071109678457,0.03714044314368414
12,150,10,tis_anchored,0.8685071109678457,0.013895282052909241
12,150,10,occ_plus_uniform,0.8685071109678457,0.0016210630496127365
12,150,10,occ_plus_mean,0.8685071109678457,0.009677312640952063
12,150,10,oracle_tail,0.8685071109678457,0.049283977440980675
12,150,10,complete_rollout,0.8685071109678457,0.08704844458770988
12,150,11,uniform,0.8685071109678457,0.030457830719216483
12,150,11,learned_occupancy,0.8685071109678457,0.0806885190812181
12,150,11,learned_mean,0.8685071109678457,0.07359168989631626
12,150,11,tis,0.8685071109678457,-0.009680859700679889
12,150,11,tis_anchored,0.8685071109678457,0.05405122240098115
12,150,11,occ_plus_uniform,0.8685071109678457,0.07301303904007028
12,150,11,occ_plus_mean,0.8685071109678457,0.08504564044300322
12,150,11,oracle_tail,0.8685071109678457,0.017403917184566686
12,150,11,complete_rollout,0.8685071109678457,0.02038177792104312
12,150,12,uniform,0.8685071109678457,-0.0029231042244856065
12,150,12,learned_occupancy,0.8685071109678457,-0.006569895699335082
12,150,12,learned_mean,0.8685071109678457,0.010055373362157671
12,150,12,tis,0.8685071109678457,0.008395892989190412
12,150,12,tis_anchored,0.8685071109678457,-0.005022997275317964
12,150,12,occ_plus_uniform,0.8685071109678457,-0.009108399861670113
12,150,12,occ_plus_mean,0.8685071109678457,-0.006313144991974107
12,150,12,oracle_tail,0.8685071109678457,0.004025738628318343
12,150,12,complete_rollout,0.8685071109678457,0.003715111254376513
12,150,13,uniform,0.8685071109678457,0.0016632670527175764
12,150,13,learned_occupancy,0.8685071109678457,0.031648902574967
12,150,13,learned_mean,0.8685071109678457,0.04722965548081115
12,150,13,tis,0.8685071109678457,0.008345849369373548
12,150,13,tis_anchored,0.8685071109678457,0.03313533729726825
12,150,13,occ_plus_uniform,0.8685071109678457,0.011356547141300521
12,150,13,occ_plus_mean,0.8685071109678457,0.021268088438982202
12,150,13,oracle_tail,0.8685071109678457,-0.005036573687932422
12,150,13,complete_rollout,0.8685071109678457,0.13704844458770982
12,150,14,uniform,0.8685071109678457,0.010248539319059224
12,150,14,learned_occupancy,0.8685071109678457,0.0870813759019533
12,150,14,learned_mean,0.8685071109678457,0.04834743716438983
12,150,14,tis,0.8685071109678457,-0.020485978752126877
12,150,14,tis_anchored,0.8685071109678457,0.020566221727233436
