case,budget_per_block,replication,method,truth,error
17,150,0,uniform,0.6752807754610195,-0.030829011619746716
17,150,0,learned_occupancy,0.6752807754610195,-0.019918097390560163
17,150,0,learned_mean,0.6752807754610195,-0.03325869631983447
17,150,0,tis,0.6752807754610195,-0.05797872025062545
17,150,0,tis_anchored,0.6752807754610195,-0.029018714981776328
17,150,0,occ_plus_uniform,0.6752807754610195,-0.024440519317206366
17,150,0,occ_plus_mean,0.6752807754610195,-0.022867861097509934
17,150,0,oracle_tail,0.6752807754610195,-0.058437844298343644
17,150,0,complete_rollout,0.6752807754610195,0.06360811342786943
17,150,1,uniform,0.6752807754610195,0.036248591510737116
17,150,1,learned_occupancy,0.6752807754610195,0.03416906085802207
17,150,1,learned_mean,0.6752807754610195,0.026355985814687788
17,150,1,tis,0.6752807754610195,0.04630846611738548
17,150,1,tis_anchored,0.6752807754610195,0.047700326107835034
17,150,1,occ_plus_uniform,0.6752807754610195,0.038870089127087226
17,150,1,occ_plus_mean,0.6752807754610195,0.03964127273896745
17,150,1,oracle_tail,0.6752807754610195,0.007470166912858178
17,150,1,complete_rollout,0.6752807754610195,0.002497002316758312
17,150,2,uniform,0.6752807754610195,-0.01172739668482814
17,150,2,learned_occupancy,0.6752807754610195,-0.03258842846842214
17,150,2,learned_mean,0.6752807754610195,-0.0022544339797256896
17,150,2,tis,0.6752807754610195,-0.00790455388507505
17,150,2,tis_anchored,0.6752807754610195,-0.02472084984952727
17,150,2,occ_plus_uniform,0.6752807754610195,-0.017265304132628945
17,150,2,occ_plus_mean,0.6752807754610195,-0.02573113065131616
17,150,2,oracle_tail,0.6752807754610195,-0.006174782700769432
17,150,2,complete_rollout,0.6752807754610195,0.04694144676120271
17,150,3,uniform,0.6752807754610195,0.024359209973686458
17,150,3,learned_occupancy,0.6752807754610195,-0.006656248314909741
17,150,3,learned_mean,0.6752807754610195,0.0051136008753819295
17,150,3,tis,0.6752807754610195,-0.019183658784144964
17,150,3,tis_anchored,0.6752807754610195,-0.004122053284422278
17,150,3,occ_plus_uniform,0.6752807754610195,0.005484947790638683
17,150,3,occ_plus_mean,0.6752807754610195,0.007457552521644262
17,150,3,oracle_tail,0.6752807754610195,-0.02627720749243201
17,150,3,complete_rollout,0.6752807754610195,-0.041947442127686196
17,150,4,uniform,0.6752807754610195,-0.001284061840470141
17,150,4,learned_occupancy,0.6752807754610195,-0.05034411971142361
17,150,4,learned_mean,0.6752807754610195,-0.027631798012291653
17,150,4,tis,0.6752807754610195,-0.018361397312230965
17,150,4,tis_anchored,0.6752807754610195,-0.021664395121397062
17,150,4,occ_plus_uniform,0.6752807754610195,-0.01374568145126931
17,150,4,occ_plus_mean,0.6752807754610195,-0.03400477024243731
17,150,4,oracle_tail,0.6752807754610195,-0.023206046011451598
17,150,4,complete_rollout,0.6752807754610195,-0.041947442127686196
17,150,5,uniform,0.6752807754610195,-0.03427512367834651
17,150,5,learned_occupancy,0.6752807754610195,-0.03211422954145082
17,150,5,learned_mean,0.6752807754610195,-0.04202221366126224
17,150,5,tis,0.6752807754610195,-0.030017908712601127
17,150,5,tis_anchored,0.6752807754610195,-0.026510883989657286
17,150,5,occ_plus_uniform,0.6752807754610195,-0.03257544064458917
17,150,5,occ_plus_mean,0.6752807754610195,-0.039450236899858826
17,150,5,oracle_tail,0.6752807754610195,-0.019916235217907752
17,150,5,complete_rollout,0.6752807754610195,-0.11416966434990838
17,150,6,uniform,0.6752807754610195,-0.009264202782616193
17,150,6,learned_occupancy,0.6752807754610195,0.0114226481392401
17,150,6,learned_mean,0.6752807754610195,0.025241866516483746
17,150,6,tis,0.6752807754610195,-0.015362243389317798
17,150,6,tis_anchored,0.6752807754610195,0.014207780016916471
17,150,6,occ_plus_uniform,0.6752807754610195,-0.011325593269294276
17,150,6,occ_plus_mean,0.6752807754610195,0.031975169138281245
17,150,6,oracle_tail,0.6752807754610195,-0.0056014102710368885
17,150,6,complete_rollout,0.6752807754610195,-0.0030585532387972236
17,150,7,uniform,0.6752807754610195,0.03557454637155866
17,150,7,learned_occupancy,0.6752807754610195,0.003574342885006021
17,150,7,learned_mean,0.6752807754610195,0.013260112947550029
17,150,7,tis,0.6752807754610195,-0.00935499796917183
17,150,7,tis_anchored,0.6752807754610195,-0.0023450975661896134
17,150,7,occ_plus_uniform,0.6752807754610195,0.02242683199533224
17,150,7,occ_plus_mean,0.6752807754610195,0.002761522818088502
17,150,7,oracle_tail,0.6752807754610195,-0.005170969000398484
17,150,7,complete_rollout,0.6752807754610195,0.06360811342786943
17,150,8,uniform,0.6752807754610195,-0.020315808514058675
17,150,8,learned_occupancy,0.6752807754610195,-0.007123816954905937
17,150,8,learned_mean,0.6752807754610195,-0.024276567242246028
17,150,8,tis,0.6752807754610195,-0.023044687661243568
17,150,8,tis_anchored,0.6752807754610195,-0.017574346186354672
17,150,8,occ_plus_uniform,0.6752807754610195,-0.021071844329293654
17,150,8,occ_plus_mean,0.6752807754610195,-0.022110577443042678
17,150,8,oracle_tail,0.6752807754610195,-0.02258733080392794
17,150,8,complete_rollout,0.6752807754610195,-0.030836331016575014
17,150,9,uniform,0.6752807754610195,-0.04137989439274925
17,150,9,learned_occupancy,0.6752807754610195,-0.018354366483633533
17,150,9,learned_mean,0.6752807754610195,-0.019498499274540615
17,150,9,tis,0.6752807754610195,-0.02121401718086391
17,150,9,tis_anchored,0.6752807754610195,-0.03351618285690505
17,150,9,occ_plus_uniform,0.6752807754610195,-0.0485342274169116
17,150,9,occ_plus_mean,0.6752807754610195,-0.03027181434634585
17,150,9,oracle_tail,0.6752807754610195,-0.009675515387583156
17,150,9,complete_rollout,0.6752807754610195,-0.014169664349908406
17,150,10,uniform,0.6752807754610195,0.051484044578193
17,150,10,learned_occupancy,0.6752807754610195,0.06959253180967495
17,150,10,learned_mean,0.6752807754610195,0.06523020254163991
17,150,10,tis,0.6752807754610195,0.0640216460493851
17,150,10,tis_anchored,0.6752807754610195,0.06340164803766413
17,150,10,occ_plus_uniform,0.6752807754610195,0.051794276036135956
17,150,10,occ_plus_mean,0.6752807754610195,0.06888409441308574
17,150,10,oracle_tail,0.6752807754610195,0.04998887065218405
17,150,10,complete_rollout,0.6752807754610195,-0.06416966434990834
17,150,11,uniform,0.6752807754610195,-0.03350617613154583
17,150,11,learned_occupancy,0.6752807754610195,-0.028008147689728702
17,150,11,learned_mean,0.6752807754610195,-0.025030063254500634
17,150,11,tis,0.6752807754610195,-0.035261597237001396
17,150,11,tis_anchored,0.6752807754610195,-0.03861870966973835
17,150,11,occ_plus_uniform,0.6752807754610195,-0.03348182272541478
17,150,11,occ_plus_mean,0.6752807754610195,-0.020044265610745127
17,150,11,oracle_tail,0.6752807754610195,-0.034048612035966874
17,150,11,complete_rollout,0.6752807754610195,-0.019725219905463942
17,150,12,uniform,0.6752807754610195,-0.026117696825126213
17,150,12,learned_occupancy,0.6752807754610195,0.001318900839396786
17,150,12,learned_mean,0.6752807754610195,-0.001216133630192795
17,150,12,tis,0.6752807754610195,-0.03271555345563304
17,150,12,tis_anchored,0.6752807754610195,-0.0069809322306257915
17,150,12,occ_plus_uniform,0.6752807754610195,0.003940067310831186
17,150,12,occ_plus_mean,0.6752807754610195,0.0025358442556311367
17,150,12,oracle_tail,0.6752807754610195,-0.021280089226323295
17,150,12,complete_rollout,0.6752807754610195,0.008052557872313848
17,150,13,uniform,0.6752807754610195,-0.0016763215014545807
17,150,13,learned_occupancy,0.6752807754610195,0.015662042668750153
17,150,13,learned_mean,0.6752807754610195,-0.007771012825008583
17,150,13,tis,0.6752807754610195,-0.0031413723787736547
17,150,13,tis_anchored,0.6752807754610195,-0.005607448506946056
17,150,13,occ_plus_uniform,0.6752807754610195,0.005237275347306003
17,150,13,occ_plus_mean,0.6752807754610195,0.0017197057679263494
17,150,13,oracle_tail,0.6752807754610195,-0.0053712348537544585
17,150,13,complete_rollout,0.6752807754610195,-0.03639188657213066
17,150,14,uniform,0.6752807754610195,0.017717260989234207
17,150,14,learned_occupancy,0.6752807754610195,0.0036800960706406816
17,150,14,learned_mean,0.6752807754610195,-0.002396398183415638
17,150,14,tis,0.6752807754610195,-0.010879977145045405
17,150,14,tis_anchored,0.6752807754610195,-0.01537309055329894
17,150,14,occ_plus_uniform,0.6752807754610195,0.0008778132876744449
17,150,14,occ_plus_mean,0.6752807754610195,-0.004140176723228639
17,150,14,oracle_tail,0.6752807754610195,-0.012999197775171778
17,150,14,complete_rollout,0.6752807754610195,0.013608113427869384
17,150,15,uniform,0.6752807754610195,-0.009572320711839777
17,150,15,learned_occupancy,0.6752807754610195,0.011391174237884605
17,150,15,learned_mean,0.6752807754610195,-0.0020886689654091573
17,150,15,tis,0.6752807754610195,-0.011571134052859477
17,150,15,tis_anchored,0.6752807754610195,-0.0006921017101119142
17,150,15,occ_plus_uniform,0.6752807754610195,-0.00326150321568508
17,150,15,occ_plus_mean,0.6752807754610195,0.005969586701274343
17,150,15,oracle_tail,0.6752807754610195,0.002587228656622198
17,150,15,complete_rollout,0.6752807754610195,-0.014169664349908406
17,150,16,uniform,0.6752807754610195,-0.04208895107211086
17,150,16,learned_occupancy,0.6752807754610195,-0.0751559286027057
17,150,16,learned_mean,0.6752807754610195,-0.04818925297948873
17,150,16,tis,0.6752807754610195,-0.04821221352689775
17,150,16,tis_anchored,0.6752807754610195,-0.04847659228352319
17,150,16,occ_plus_uniform,0.6752807754610195,-0.06025258447370596
17,150,16,occ_plus_mean,0.6752807754610195,-0.05637145242888941
17,150,16,oracle_tail,0.6752807754610195,-0.041117132733193396
17,150,16,complete_rollout,0.6752807754610195,-0.05305855323879727
17,150,17,uniform,0.6752807754610195,-0.0011639964130290004
17,150,17,learned_occupancy,0.6752807754610195,-0.003957658432192979
17,150,17,learned_mean,0.6752807754610195,-0.012880524256567716
17,150,17,tis,0.6752807754610195,-0.01711891200940152
17,150,17,tis_anchored,0.6752807754610195,-0.030775297546084324
17,150,17,occ_plus_uniform,0.6752807754610195,-0.01924037557516667
17,150,17,occ_plus_mean,0.6752807754610195,-0.02005257727187859
