case,budget_per_block,replication,method,truth,error
1,150,0,uniform,1.254857344324988,0.04197076240202313
1,150,0,learned_occupancy,1.254857344324988,0.034094132061860405
1,150,0,learned_mean,1.254857344324988,0.03380600582969184
1,150,0,tis,1.254857344324988,0.028327150697979864
1,150,0,tis_anchored,1.254857344324988,0.03755393361194903
1,150,0,occ_plus_uniform,1.254857344324988,0.03315558033668742
1,150,0,occ_plus_mean,1.254857344324988,0.03902902407625897
1,150,0,oracle_tail,1.254857344324988,0.025687403901997197
1,150,0,complete_rollout,1.254857344324988,0.06285098900834529
1,150,1,uniform,1.254857344324988,-0.022077210620439214
1,150,1,learned_occupancy,1.254857344324988,-0.020085704434860574
1,150,1,learned_mean,1.254857344324988,-0.0038524764523795163
1,150,1,tis,1.254857344324988,-0.0034413158136941124
1,150,1,tis_anchored,1.254857344324988,-0.00630652956089639
1,150,1,occ_plus_uniform,1.254857344324988,-0.017531088820728957
1,150,1,occ_plus_mean,1.254857344324988,-0.007880912429670595
1,150,1,oracle_tail,1.254857344324988,0.004671493948253058
1,150,1,complete_rollout,1.254857344324988,-0.008763594324987967
1,150,2,uniform,1.254857344324988,-0.013376454309412367
1,150,2,learned_occupancy,1.254857344324988,-0.016498000580891237
1,150,2,learned_mean,1.254857344324988,-0.030421905070789013
1,150,2,tis,1.254857344324988,0.0013312060863586161
1,150,2,tis_anchored,1.254857344324988,-0.0043605878965733424
1,150,2,occ_plus_uniform,1.254857344324988,-0.02315481552097043
1,150,2,occ_plus_mean,1.254857344324988,-0.02147660466430157
1,150,2,oracle_tail,1.254857344324988,0.0017505794149559328
1,150,2,complete_rollout,1.254857344324988,0.017278072341678774
1,150,3,uniform,1.254857344324988,0.0331195034491214
1,150,3,learned_occupancy,1.254857344324988,0.024017568846986803
1,150,3,learned_mean,1.254857344324988,0.014216721050192449
1,150,3,tis,1.254857344324988,-0.005501086622099027
1,150,3,tis_anchored,1.254857344324988,0.0006506259665044478
1,150,3,occ_plus_uniform,1.254857344324988,0.026922273729489632
1,150,3,occ_plus_mean,1.254857344324988,0.017142939105224242
1,150,3,oracle_tail,1.254857344324988,0.002164781577576491
1,150,3,complete_rollout,1.254857344324988,-0.041315677658321226
1,150,4,uniform,1.254857344324988,0.026126317527861875
1,150,4,learned_occupancy,1.254857344324988,0.011381853106803064
1,150,4,learned_mean,1.254857344324988,0.014397065116464436
1,150,4,tis,1.254857344324988,0.02291897789216435
1,150,4,tis_anchored,1.254857344324988,0.023728798590296085
1,150,4,occ_plus_uniform,1.254857344324988,0.014358932278562664
1,150,4,occ_plus_mean,1.254857344324988,0.009659272712138955
1,150,4,oracle_tail,1.254857344324988,0.02214660981546035
1,150,4,complete_rollout,1.254857344324988,-0.054336510991654485
1,150,5,uniform,1.254857344324988,0.025503454231273093
1,150,5,learned_occupancy,1.254857344324988,0.012907881115681752
1,150,5,learned_mean,1.254857344324988,0.003341686715531811
1,150,5,tis,1.254857344324988,0.011169660314860774
1,150,5,tis_anchored,1.254857344324988,0.02779414821263959
1,150,5,occ_plus_uniform,1.254857344324988,0.007255537126624079
1,150,5,occ_plus_mean,1.254857344324988,0.009966388100299817
1,150,5,oracle_tail,1.254857344324988,0.018870801281286376
1,150,5,complete_rollout,1.254857344324988,-0.06735734432498797
1,150,6,uniform,1.254857344324988,0.02951422359270306
1,150,6,learned_occupancy,1.254857344324988,0.04096516495040281
1,150,6,learned_mean,1.254857344324988,0.043908074595910396
1,150,6,tis,1.254857344324988,0.0047441695405923134
1,150,6,tis_anchored,1.254857344324988,0.021426546632937526
1,150,6,occ_plus_uniform,1.254857344324988,0.025017687623432927
1,150,6,occ_plus_mean,1.254857344324988,0.04356499843992356
1,150,6,oracle_tail,1.254857344324988,-0.0002606106145810472
1,150,6,complete_rollout,1.254857344324988,0.010767655675012033
1,150,7,uniform,1.254857344324988,-0.053086467306484364
1,150,7,learned_occupancy,1.254857344324988,-0.06590619845855028
1,150,7,learned_mean,1.254857344324988,-0.053288131995165244
1,150,7,tis,1.254857344324988,-0.017973416486570137
1,150,7,tis_anchored,1.254857344324988,-0.035681938315105466
1,150,7,occ_plus_uniform,1.254857344324988,-0.06936923926963035
1,150,7,occ_plus_mean,1.254857344324988,-0.05480144425096589
1,150,7,oracle_tail,1.254857344324988,-0.014603494552028362
1,150,7,complete_rollout,1.254857344324988,-0.11944067765832123
1,150,8,uniform,1.254857344324988,-0.021810815405065576
1,150,8,learned_occupancy,1.254857344324988,-0.045056112233501144
1,150,8,learned_mean,1.254857344324988,-0.038634333557721945
1,150,8,tis,1.254857344324988,-0.04503233603974888
1,150,8,tis_anchored,1.254857344324988,-0.04982834467159325
1,150,8,occ_plus_uniform,1.254857344324988,-0.03346312468174051
1,150,8,occ_plus_mean,1.254857344324988,-0.04841176604677244
1,150,8,oracle_tail,1.254857344324988,-0.01077855179419629
1,150,8,complete_rollout,1.254857344324988,-0.002253177658321226
1,150,9,uniform,1.254857344324988,-0.054825005666939264
1,150,9,learned_occupancy,1.254857344324988,-0.05386675102277971
