case,budget_per_block,replication,method,truth,error
4,150,33,complete_rollout,1.1762926826312994,-0.0929593492979659
4,150,34,uniform,1.1762926826312994,0.023014549138398177
4,150,34,learned_occupancy,1.1762926826312994,0.05318561680125855
4,150,34,learned_mean,1.1762926826312994,0.058241762949324594
4,150,34,tis,1.1762926826312994,0.0242700545016723
4,150,34,tis_anchored,1.1762926826312994,0.044794675848665255
4,150,34,occ_plus_uniform,1.1762926826312994,0.04662642452581478
4,150,34,occ_plus_mean,1.1762926826312994,0.060940551137380394
4,150,34,oracle_tail,1.1762926826312994,-0.012111241337819934
4,150,34,complete_rollout,1.1762926826312994,-0.08644893263129938
4,150,35,uniform,1.1762926826312994,-0.008434333786438541
4,150,35,learned_occupancy,1.1762926826312994,0.02157516603950449
4,150,35,learned_mean,1.1762926826312994,0.02556457898086939
4,150,35,tis,1.1762926826312994,0.024501931172814073
4,150,35,tis_anchored,1.1762926826312994,0.022407517127188914
4,150,35,occ_plus_uniform,1.1762926826312994,0.009390973200747554
4,150,35,occ_plus_mean,1.1762926826312994,0.027601979738615112
4,150,35,oracle_tail,1.1762926826312994,0.010935211504292885
4,150,35,complete_rollout,1.1762926826312994,0.09584273403536736
4,150,36,uniform,1.1762926826312994,-0.06915616324330531
4,150,36,learned_occupancy,1.1762926826312994,-0.06283462617979163
4,150,36,learned_mean,1.1762926826312994,-0.07307295383923251
4,150,36,tis,1.1762926826312994,-0.007776936110771571
4,150,36,tis_anchored,1.1762926826312994,-0.037807144753507105
4,150,36,occ_plus_uniform,1.1762926826312994,-0.08280722893507919
4,150,36,occ_plus_mean,1.1762926826312994,-0.06480834014151315
4,150,36,oracle_tail,1.1762926826312994,-0.0029438514590875986
4,150,36,complete_rollout,1.1762926826312994,0.03724898403536736
4,150,37,uniform,1.1762926826312994,-0.014704966138491482
4,150,37,learned_occupancy,1.1762926826312994,-0.06800446277546301
4,150,37,learned_mean,1.1762926826312994,-0.054423407499869736
4,150,37,tis,1.1762926826312994,-0.02075994806320236
4,150,37,tis_anchored,1.1762926826312994,-0.04419325440230404
4,150,37,occ_plus_uniform,1.1762926826312994,-0.04978025733906244
4,150,37,occ_plus_mean,1.1762926826312994,-0.06975939953660926
4,150,37,oracle_tail,1.1762926826312994,-0.014597051983419984
4,150,37,complete_rollout,1.1762926826312994,0.05026981736870062
4,150,38,uniform,1.1762926826312994,-0.0009222583485457569
4,150,38,learned_occupancy,1.1762926826312994,0.0257157690839509
4,150,38,learned_mean,1.1762926826312994,0.030992101299601504
4,150,38,tis,1.1762926826312994,0.00874717239112055
4,150,38,tis_anchored,1.1762926826312994,0.024824636697592828
4,150,38,occ_plus_uniform,1.1762926826312994,0.020298879228045408
4,150,38,occ_plus_mean,1.1762926826312994,0.03919787827402099
4,150,38,oracle_tail,1.1762926826312994,0.007446178826447047
4,150,38,complete_rollout,1.1762926826312994,-0.04738643263129938
4,150,39,uniform,1.1762926826312994,0.01590677022038567
4,150,39,learned_occupancy,1.1762926826312994,-0.01808238705744447
4,150,39,learned_mean,1.1762926826312994,-0.006565052226116697
4,150,39,tis,1.1762926826312994,0.013110386159965293
4,150,39,tis_anchored,1.1762926826312994,-0.010013325693671637
4,150,39,occ_plus_uniform,1.1762926826312994,0.02155918290365455
4,150,39,occ_plus_mean,1.1762926826312994,-0.009659934577961993
4,150,39,oracle_tail,1.1762926826312994,0.028615881191319748
4,150,39,complete_rollout,1.1762926826312994,-0.04738643263129938
4,150,40,uniform,1.1762926826312994,0.010042101818517946
4,150,40,learned_occupancy,1.1762926826312994,0.024321431224768597
4,150,40,learned_mean,1.1762926826312994,0.022965468038385284
4,150,40,tis,1.1762926826312994,-0.001173341738512912
4,150,40,tis_anchored,1.1762926826312994,0.013637748359112356
4,150,40,occ_plus_uniform,1.1762926826312994,-0.0013297452521245923
4,150,40,occ_plus_mean,1.1762926826312994,0.027720183787147468
4,150,40,oracle_tail,1.1762926826312994,-0.010704899077110142
4,150,40,complete_rollout,1.1762926826312994,0.08933231736870062
4,150,41,uniform,1.1762926826312994,-0.05160959415659372
4,150,41,learned_occupancy,1.1762926826312994,-0.05936929960836079
4,150,41,learned_mean,1.1762926826312994,-0.0626696797734323
4,150,41,tis,1.1762926826312994,-0.04435083635579784
4,150,41,tis_anchored,1.1762926826312994,-0.05254669118333921
4,150,41,occ_plus_uniform,1.1762926826312994,-0.05963298832701702
4,150,41,occ_plus_mean,1.1762926826312994,-0.06263105392221235
4,150,41,oracle_tail,1.1762926826312994,-0.033925574319320306
4,150,41,complete_rollout,1.1762926826312994,-0.0343655992979659
4,150,42,uniform,1.1762926826312994,0.03707270215913572
4,150,42,learned_occupancy,1.1762926826312994,-0.0015285451760445046
4,150,42,learned_mean,1.1762926826312994,-0.0005886576070557314
4,150,42,tis,1.1762926826312994,0.017610518273492692
4,150,42,tis_anchored,1.1762926826312994,0.025616204847919377
4,150,42,occ_plus_uniform,1.1762926826312994,0.02113691524836092
4,150,42,occ_plus_mean,1.1762926826312994,-0.0022389505773803275
4,150,42,oracle_tail,1.1762926826312994,0.03056019073706384
4,150,42,complete_rollout,1.1762926826312994,0.004696900702034101
4,150,43,uniform,1.1762926826312994,0.023340386327996843
4,150,43,learned_occupancy,1.1762926826312994,0.017033744218417857
4,150,43,learned_mean,1.1762926826312994,0.0018825975442546827
4,150,43,tis,1.1762926826312994,0.039665381413605205
4,150,43,tis_anchored,1.1762926826312994,0.017366150979339023
4,150,43,occ_plus_uniform,1.1762926826312994,0.027070251236272158
4,150,43,occ_plus_mean,1.1762926826312994,0.007580724830392516
4,150,43,oracle_tail,1.1762926826312994,0.008325622532089794
4,150,43,complete_rollout,1.1762926826312994,-0.04087601596463264
4,150,44,uniform,1.1762926826312994,-0.039600015996404725
4,150,44,learned_occupancy,1.1762926826312994,-0.034713543803366775
4,150,44,learned_mean,1.1762926826312994,-0.05547705084972954
4,150,44,tis,1.1762926826312994,-0.02003833366727492
4,150,44,tis_anchored,1.1762926826312994,-0.056453008517237446
4,150,44,occ_plus_uniform,1.1762926826312994,-0.04204000901284832
4,150,44,occ_plus_mean,1.1762926826312994,-0.04276701988165499
4,150,44,oracle_tail,1.1762926826312994,-0.011911192183150732
4,150,44,complete_rollout,1.1762926826312994,-0.06040726596463264
4,150,45,uniform,1.1762926826312994,0.012705658157746713
4,150,45,learned_occupancy,1.1762926826312994,0.007927425093142482
4,150,45,learned_mean,1.1762926826312994,0.012259358042750801
4,150,45,tis,1.1762926826312994,0.032589563249135756
4,150,45,tis_anchored,1.1762926826312994,0.039588524619386556
4,150,45,occ_plus_uniform,1.1762926826312994,0.024303453484264104
4,150,45,occ_plus_mean,1.1762926826312994,0.01576368992899213
4,150,45,oracle_tail,1.1762926826312994,0.015160355410907878
4,150,45,complete_rollout,1.1762926826312994,-0.04087601596463264
4,150,46,uniform,1.1762926826312994,0.015641616449650675
4,150,46,learned_occupancy,1.1762926826312994,0.012722975638130407
4,150,46,learned_mean,1.1762926826312994,0.027105942631892477
4,150,46,tis,1.1762926826312994,0.01788506993248773
4,150,46,tis_anchored,1.1762926826312994,0.006779515450578533
4,150,46,occ_plus_uniform,1.1762926826312994,0.0076997542210213155
4,150,46,occ_plus_mean,1.1762926826312994,0.01786047060296414
4,150,46,oracle_tail,1.1762926826312994,0.027945319630055865
4,150,46,complete_rollout,1.1762926826312994,-0.00832393263129938
4,150,47,uniform,1.1762926826312994,0.02662568095596507
4,150,47,learned_occupancy,1.1762926826312994,0.01204196034514271
4,150,47,learned_mean,1.1762926826312994,0.01616738931544126
4,150,47,tis,1.1762926826312994,0.03309239630943339
4,150,47,tis_anchored,1.1762926826312994,0.01507103943165311
4,150,47,occ_plus_uniform,1.1762926826312994,0.008780639175400173
4,150,47,occ_plus_mean,1.1762926826312994,0.019983362459115694
4,150,47,oracle_tail,1.1762926826312994,0.03875135090785853
4,150,47,complete_rollout,1.1762926826312994,0.004696900702034101
4,150,48,uniform,1.1762926826312994,-0.03824306743636674
4,150,48,learned_occupancy,1.1762926826312994,-0.010710073914318441
4,150,48,learned_mean,1.1762926826312994,-0.026791142327256434
4,150,48,tis,1.1762926826312994,0.01687238577992911
4,150,48,tis_anchored,1.1762926826312994,0.010746077515889407
4,150,48,occ_plus_uniform,1.1762926826312994,-0.023216305468495957
4,150,48,occ_plus_mean,1.1762926826312994,-0.01416773939500482
4,150,48,oracle_tail,1.1762926826312994,-0.00011486753485656642
4,150,48,complete_rollout,1.1762926826312994,-0.04087601596463264
4,150,49,uniform,1.1762926826312994,0.05634908071751776
4,150,49,learned_occupancy,1.1762926826312994,0.05444333439245086
