case,budget_per_block,replication,method,truth,error
15,150,0,uniform,0.7690565002746165,0.006434000479926483
15,150,0,learned_occupancy,0.7690565002746165,0.003272162780310839
15,150,0,learned_mean,0.7690565002746165,0.00014867834438070382
15,150,0,tis,0.7690565002746165,-0.0067819415408751915
15,150,0,tis_anchored,0.7690565002746165,0.014523827688856294
15,150,0,occ_plus_uniform,0.7690565002746165,0.010407921328372649
15,150,0,occ_plus_mean,0.7690565002746165,0.003499732758657781
15,150,0,oracle_tail,0.7690565002746165,-0.0037858189521388086
15,150,0,complete_rollout,0.7690565002746165,0.008721277503161318
15,150,1,uniform,0.7690565002746165,-0.00739988890584764
15,150,1,learned_occupancy,0.7690565002746165,-0.021542056547954602
15,150,1,learned_mean,0.7690565002746165,-0.021863177171163817
15,150,1,tis,0.7690565002746165,-0.02930638845875644
15,150,1,tis_anchored,0.7690565002746165,-0.03751381598013248
15,150,1,occ_plus_uniform,0.7690565002746165,-0.02063301200724843
15,150,1,occ_plus_mean,0.7690565002746165,-0.017737902726758903
15,150,1,oracle_tail,0.7690565002746165,-0.018768748144376346
15,150,1,complete_rollout,0.7690565002746165,0.0809434997253835
15,150,2,uniform,0.7690565002746165,-0.007331283916594988
15,150,2,learned_occupancy,0.7690565002746165,0.02160275066888062
15,150,2,learned_mean,0.7690565002746165,0.011024360627123753
15,150,2,tis,0.7690565002746165,0.01019006850876758
15,150,2,tis_anchored,0.7690565002746165,0.013027713384710427
15,150,2,occ_plus_uniform,0.7690565002746165,0.02078270730400822
15,150,2,occ_plus_mean,0.7690565002746165,0.014303529230252021
15,150,2,oracle_tail,0.7690565002746165,0.010422846083388726
15,150,2,complete_rollout,0.7690565002746165,0.008721277503161318
15,150,3,uniform,0.7690565002746165,-0.0033155208396249414
15,150,3,learned_occupancy,0.7690565002746165,-0.0009407725931813715
15,150,3,learned_mean,0.7690565002746165,-0.001191106802145181
15,150,3,tis,0.7690565002746165,0.007205725130370433
15,150,3,tis_anchored,0.7690565002746165,0.006909771179141155
15,150,3,occ_plus_uniform,0.7690565002746165,-0.003806953100830568
15,150,3,occ_plus_mean,0.7690565002746165,-0.00445782715109333
15,150,3,oracle_tail,0.7690565002746165,0.004367872445735332
15,150,3,complete_rollout,0.7690565002746165,-0.06350094471906087
15,150,4,uniform,0.7690565002746165,0.017939074617771555
15,150,4,learned_occupancy,0.7690565002746165,0.014752360493569094
15,150,4,learned_mean,0.7690565002746165,0.014255452927857681
15,150,4,tis,0.7690565002746165,0.0280063859069436
15,150,4,tis_anchored,0.7690565002746165,0.027541469392742157
15,150,4,occ_plus_uniform,0.7690565002746165,0.013788473971086734
15,150,4,occ_plus_mean,0.7690565002746165,0.024276404319425682
15,150,4,oracle_tail,0.7690565002746165,0.01934106426712301
15,150,4,complete_rollout,0.7690565002746165,0.05872127750316125
15,150,5,uniform,0.7690565002746165,-0.014420197285761271
15,150,5,learned_occupancy,0.7690565002746165,-0.012767962688014056
15,150,5,learned_mean,0.7690565002746165,-0.010063326556089325
