index,p_base,loss,policy,budget_per_block,method,replications,truth,mse,mse_se,bias
0,0.01,1,seasonal,150,uniform,300,1.259548092710957,0.0006730070036042083,5.88857274623393e-05,0.0006068074722725762
0,0.01,1,seasonal,150,learned_occupancy,300,1.259548092710957,0.0006918873649731327,6.26147402398953e-05,0.0011550890824508235
0,0.01,1,seasonal,150,learned_mean,300,1.259548092710957,0.0006655584329798435,5.760304958068484e-05,0.000705294355295408
0,0.01,1,seasonal,150,tis,300,1.259548092710957,0.00046028447619142135,3.712403583157987e-05,0.00025345815932718006
0,0.01,1,seasonal,150,tis_anchored,300,1.259548092710957,0.0005549229026408632,4.41632152541541e-05,0.00042859747317941586
0,0.01,1,seasonal,150,occ_plus_uniform,300,1.259548092710957,0.0007656744584540798,6.618007738675296e-05,0.0012955954631412748
0,0.01,1,seasonal,150,occ_plus_mean,300,1.259548092710957,0.0006949820962574795,6.302818537555029e-05,0.0008616564547736797
0,0.01,1,seasonal,150,oracle_tail,300,1.259548092710957,0.00038928694317069863,2.9044626918304645e-05,0.00030501407911841233
0,0.01,1,seasonal,150,complete_rollout,300,1.259548092710957,0.0020176705431044855,0.00014457083641870584,-0.0027989607665125414
0,0.01,1,seasonal,600,uniform,300,1.259548092710957,0.00020335810786309218,1.5023628437351362e-05,0.0008899404216571471
0,0.01,1,seasonal,600,learned_occupancy,300,1.259548092710957,0.00020924663696261905,1.4867793356832402e-05,0.0009858674560172035
0,0.01,1,seasonal,600,learned_mean,300,1.259548092710957,0.0001884960386231041,1.259248926325183e-05,0.0003971011067258671
0,0.01,1,seasonal,600,tis,300,1.259548092710957,0.00012271174163867185,1.0200011765046467e-05,0.0006463443272431039
0,0.01,1,seasonal,600,tis_anchored,300,1.259548092710957,0.00013423812480667353,9.694813594594555e-06,0.00022711453792354804
0,0.01,1,seasonal,600,occ_plus_uniform,300,1.259548092710957,0.0002128785050923122,1.4778762521356652e-05,0.0008904461472275252
0,0.01,1,seasonal,600,occ_plus_mean,300,1.259548092710957,0.00019810215585527464,1.3606799384501127e-05,0.000986142939311269
0,0.01,1,seasonal,600,oracle_tail,300,1.259548092710957,9.93170517054609e-05,8.171950899167058e-06,0.00018283335422800546
0,0.01,1,seasonal,600,complete_rollout,300,1.259548092710957,0.0004961299421513868,3.590793800336977e-05,0.00017548452481533694
0,0.01,1,seasonal,1200,uniform,300,1.259548092710957,9.451962710115278e-05,8.586225271576696e-06,-0.0005334843699707388
0,0.01,1,seasonal,1200,learned_occupancy,300,1.259548092710957,9.527760952037757e-05,8.199602251456798e-06,5.069984387110852e-07
0,0.01,1,seasonal,1200,learned_mean,300,1.259548092710957,9.000339724701648e-05,8.296425720313733e-06,-0.00023119740612592772
0,0.01,1,seasonal,1200,tis,300,1.259548092710957,5.9448042881369195e-05,5.017540251369068e-06,5.895361997321287e-05
0,0.01,1,seasonal,1200,tis_anchored,300,1.259548092710957,6.723226467451761e-05,5.276696820428667e-06,-0.0001773673049373466
0,0.01,1,seasonal,1200,occ_plus_uniform,300,1.259548092710957,9.852078744475985e-05,8.628227942947101e-06,-0.00023888044746537198
0,0.01,1,seasonal,1200,occ_plus_mean,300,1.259548092710957,9.075339039648839e-05,8.151599954782483e-06,-7.641272105097574e-05
0,0.01,1,seasonal,1200,oracle_tail,300,1.259548092710957,5.337503151814552e-05,4.246806045563748e-06,6.796245331516904e-05
0,0.01,1,seasonal,1200,complete_rollout,300,1.259548092710957,0.0002372281891581741,1.7890871044450177e-05,0.0013949967199372922
