index,p_base,loss,policy,budget_per_block,method,replications,truth,mse,mse_se,bias
12,0.04,1,plus_one,150,uniform,300,0.8685071109678457,0.0014586098501510932,0.00015828976281874788,0.008454599557294265
12,0.04,1,plus_one,150,learned_occupancy,300,0.8685071109678457,0.0016738436160865758,0.00016477523598022812,0.010225095896892616
12,0.04,1,plus_one,150,learned_mean,300,0.8685071109678457,0.0014693866538356918,0.00014205171836666544,0.009488796635869576
12,0.04,1,plus_one,150,tis,300,0.8685071109678457,0.0010844655833383613,0.00010487051964960604,0.007828687830999341
12,0.04,1,plus_one,150,tis_anchored,300,0.8685071109678457,0.0012024977181049714,0.00010682824838201282,0.008578177859861535
12,0.04,1,plus_one,150,occ_plus_uniform,300,0.8685071109678457,0.0016491763938959023,0.0001594010272834236,0.01036736138497027
12,0.04,1,plus_one,150,occ_plus_mean,300,0.8685071109678457,0.001569882476437582,0.0001513919131260574,0.00988284362457502
12,0.04,1,plus_one,150,oracle_tail,300,0.8685071109678457,0.0008547679006626747,8.815392486251189e-05,0.005842068598137429
12,0.04,1,plus_one,150,complete_rollout,300,0.8685071109678457,0.0028221902364060298,0.0002451999812299866,0.01664103718030243
12,0.04,1,plus_one,600,uniform,300,0.8685071109678457,0.00048781707464534566,4.0734308992253753e-05,0.0052229657983728665
12,0.04,1,plus_one,600,learned_occupancy,300,0.8685071109678457,0.0003976529606404535,3.1198650183037044e-05,0.004821474713942629
12,0.04,1,plus_one,600,learned_mean,300,0.8685071109678457,0.00036757330484274507,2.991254059404532e-05,0.00448279470107793
12,0.04,1,plus_one,600,tis,300,0.8685071109678457,0.0003039508257432991,2.9940656278514244e-05,0.0034221486124201943
12,0.04,1,plus_one,600,tis_anchored,300,0.8685071109678457,0.00033800663687911327,3.245994655140303e-05,0.004094746158060933
12,0.04,1,plus_one,600,occ_plus_uniform,300,0.8685071109678457,0.0004539763194198028,3.5476177276904796e-05,0.004839802996281848
12,0.04,1,plus_one,600,occ_plus_mean,300,0.8685071109678457,0.00038123260348297807,3.237511241348239e-05,0.004700018484422091
12,0.04,1,plus_one,600,oracle_tail,300,0.8685071109678457,0.00026000257770507264,2.4187139175349926e-05,0.003262565613555082
12,0.04,1,plus_one,600,complete_rollout,300,0.8685071109678457,0.00086590177852566,7.241829911671922e-05,0.005654926069191315
12,0.04,1,plus_one,1200,uniform,300,0.8685071109678457,0.0002900188462286037,2.4668743500166058e-05,0.004925109678702386
12,0.04,1,plus_one,1200,learned_occupancy,300,0.8685071109678457,0.00023999926252463204,1.984274558679344e-05,0.0037451624771213643
12,0.04,1,plus_one,1200,learned_mean,300,0.8685071109678457,0.00020383686457350756,1.613366524308727e-05,0.003130873092104428
12,0.04,1,plus_one,1200,tis,300,0.8685071109678457,0.0001462886897888535,1.1697029526454435e-05,0.002709867331422525
12,0.04,1,plus_one,1200,tis_anchored,300,0.8685071109678457,0.00015705935210488112,1.3432429450159081e-05,0.002353204936621239
12,0.04,1,plus_one,1200,occ_plus_uniform,300,0.8685071109678457,0.000253179288849489,2.050340995425606e-05,0.004207681925707826
12,0.04,1,plus_one,1200,occ_plus_mean,300,0.8685071109678457,0.0002181537805083716,1.7209234513798586e-05,0.003352847953551022
12,0.04,1,plus_one,1200,oracle_tail,300,0.8685071109678457,0.00013385231875910467,1.1193699863404192e-05,0.0022429980455845695
12,0.04,1,plus_one,1200,complete_rollout,300,0.8685071109678457,0.0004682221652654052,4.052437258488442e-05,0.005335481624746873
