index,p_base,loss,policy,budget_per_block,method,replications,truth,mse,mse_se,bias
3,0.04,1,seasonal,150,uniform,300,1.1972861995471775,0.0010226773538733107,8.641757072510145e-05,-0.0012143781108939714
3,0.04,1,seasonal,150,learned_occupancy,300,1.1972861995471775,0.0011095029660188548,9.318465384664926e-05,0.0003921423843913778
3,0.04,1,seasonal,150,learned_mean,300,1.1972861995471775,0.0010950176468990022,8.805211141546216e-05,-0.0003375245085442217
3,0.04,1,seasonal,150,tis,300,1.1972861995471775,0.0008303907499367262,6.692468323424096e-05,0.00047588784365883765
3,0.04,1,seasonal,150,tis_anchored,300,1.1972861995471775,0.000862911419915707,7.55071596303701e-05,-0.00025088676268446574
3,0.04,1,seasonal,150,occ_plus_uniform,300,1.1972861995471775,0.001184168310387347,0.00010313195649147272,-0.0003761232342094467
3,0.04,1,seasonal,150,occ_plus_mean,300,1.1972861995471775,0.0010974780682163072,8.915146321248538e-05,-5.623500802123778e-05
3,0.04,1,seasonal,150,oracle_tail,300,1.1972861995471775,0.000586417079564066,4.299885847969442e-05,0.0010210824594059805
3,0.04,1,seasonal,150,complete_rollout,300,1.1972861995471775,0.0020741165479822043,0.0001813757957337253,0.002171265730600317
3,0.04,1,seasonal,600,uniform,300,1.1972861995471775,0.0002467717346848336,2.0402690167576486e-05,0.00017171325518799667
3,0.04,1,seasonal,600,learned_occupancy,300,1.1972861995471775,0.0002537262347134198,1.9884930777383853e-05,0.0005540749550547581
3,0.04,1,seasonal,600,learned_mean,300,1.1972861995471775,0.0002462082588127037,2.074530067666501e-05,-3.1912468233294967e-05
3,0.04,1,seasonal,600,tis,300,1.1972861995471775,0.0001607747538005459,1.2132723367124486e-05,0.0006691298885869597
3,0.04,1,seasonal,600,tis_anchored,300,1.1972861995471775,0.00019343507025045616,1.5879712956812323e-05,-0.00012889688249628921
3,0.04,1,seasonal,600,occ_plus_uniform,300,1.1972861995471775,0.00026248332056685983,2.153467642638429e-05,0.0002666497738214835
3,0.04,1,seasonal,600,occ_plus_mean,300,1.1972861995471775,0.00024096513313175472,1.9131435396458257e-05,0.000741438759152655
3,0.04,1,seasonal,600,oracle_tail,300,1.1972861995471775,0.00012857800650727284,1.0228457591586397e-05,2.7536210394509078e-05
3,0.04,1,seasonal,600,complete_rollout,300,1.1972861995471775,0.0007626000863601445,5.7121537340601814e-05,-0.0023431101162832164
3,0.04,1,seasonal,1200,uniform,300,1.1972861995471775,0.00012480939875790243,1.0064944052816217e-05,-0.0006705527768978755
3,0.04,1,seasonal,1200,learned_occupancy,300,1.1972861995471775,0.00012412189661283014,9.397469105588259e-06,-0.0009472665977414096
3,0.04,1,seasonal,1200,learned_mean,300,1.1972861995471775,0.00010893458407272719,8.149107156817698e-06,-0.0006716605670408016
3,0.04,1,seasonal,1200,tis,300,1.1972861995471775,7.594643256703522e-05,7.056679970137234e-06,-0.0004488388404505739
3,0.04,1,seasonal,1200,tis_anchored,300,1.1972861995471775,8.684784718417258e-05,7.16552742599763e-06,-0.0010297581184951477
3,0.04,1,seasonal,1200,occ_plus_uniform,300,1.1972861995471775,0.00012583886685103117,1.0011620934853673e-05,-0.0005712968901948345
3,0.04,1,seasonal,1200,occ_plus_mean,300,1.1972861995471775,0.0001112007846242997,8.296396154860977e-06,-0.0008317404579525989
3,0.04,1,seasonal,1200,oracle_tail,300,1.1972861995471775,7.00751977722528e-05,6.361566381893952e-06,-0.00034150615590720375
3,0.04,1,seasonal,1200,complete_rollout,300,1.1972861995471775,0.0003497594940514903,2.7312317889179835e-05,-0.0008715654008360481
