case,budget_per_block,replication,method,truth,error
10,150,0,uniform,0.9482817783524076,-0.06847626535364881
10,150,0,learned_occupancy,0.9482817783524076,-0.0500767252710429
10,150,0,learned_mean,0.9482817783524076,-0.052953973999396164
10,150,0,tis,0.9482817783524076,-0.03852579104260656
10,150,0,tis_anchored,0.9482817783524076,-0.008823598471886629
10,150,0,occ_plus_uniform,0.9482817783524076,-0.06513139190695783
10,150,0,occ_plus_mean,0.9482817783524076,-0.05804836534038205
10,150,0,oracle_tail,0.9482817783524076,-0.01613902413005197
10,150,0,complete_rollout,0.9482817783524076,0.007273777203148035
10,150,1,uniform,0.9482817783524076,-0.034533043066817704
10,150,1,learned_occupancy,0.9482817783524076,-0.07430841705600677
10,150,1,learned_mean,0.9482817783524076,-0.05142725997812414
10,150,1,tis,0.9482817783524076,-0.032398585102747735
10,150,1,tis_anchored,0.9482817783524076,-0.04295433028093487
10,150,1,occ_plus_uniform,0.9482817783524076,-0.06320679942800689
10,150,1,occ_plus_mean,0.9482817783524076,-0.0690212127407902
10,150,1,oracle_tail,0.9482817783524076,-0.030462276331667537
10,150,1,complete_rollout,0.9482817783524076,-0.03717066724129647
10,150,2,uniform,0.9482817783524076,0.03038631743330733
10,150,2,learned_occupancy,0.9482817783524076,0.03271382497041253
10,150,2,learned_mean,0.9482817783524076,0.029544375968518555
10,150,2,tis,0.9482817783524076,0.0018385786885816158
10,150,2,tis_anchored,0.9482817783524076,0.017775248060550752
10,150,2,occ_plus_uniform,0.9482817783524076,0.0020579427893872015
10,150,2,occ_plus_mean,0.9482817783524076,0.06720739475836801
10,150,2,oracle_tail,0.9482817783524076,0.025613341187441407
10,150,2,complete_rollout,0.9482817783524076,-0.03161511168574094
10,150,3,uniform,0.9482817783524076,0.005913659247132386
10,150,3,learned_occupancy,0.9482817783524076,0.03521158896931076
10,150,3,learned_mean,0.9482817783524076,0.02554410909193139
10,150,3,tis,0.9482817783524076,0.008910326904080446
10,150,3,tis_anchored,0.9482817783524076,0.008641670947690083
10,150,3,occ_plus_uniform,0.9482817783524076,0.039419759513163344
10,150,3,occ_plus_mean,0.9482817783524076,0.025634546143189718
10,150,3,oracle_tail,0.9482817783524076,0.01682267853934938
10,150,3,complete_rollout,0.9482817783524076,-0.0705040005746298
10,150,4,uniform,0.9482817783524076,0.00015538690246919007
10,150,4,learned_occupancy,0.9482817783524076,0.007039886824702135
10,150,4,learned_mean,0.9482817783524076,-0.00878906823786485
10,150,4,tis,0.9482817783524076,-0.01530808428540531
10,150,4,tis_anchored,0.9482817783524076,-0.021651873213880957
10,150,4,occ_plus_uniform,0.9482817783524076,0.019827020325211886
10,150,4,occ_plus_mean,0.9482817783524076,-0.024724213679197526
10,150,4,oracle_tail,0.9482817783524076,-0.016434057776311572
10,150,4,complete_rollout,0.9482817783524076,0.0017182216475923884
10,150,5,uniform,0.9482817783524076,-0.044300564422060984
10,150,5,learned_occupancy,0.9482817783524076,-0.09327080699959933
10,150,5,learned_mean,0.9482817783524076,-0.07373520764850772
10,150,5,tis,0.9482817783524076,-0.0921886257056489
10,150,5,tis_anchored,0.9482817783524076,-0.0747261816320951
10,150,5,occ_plus_uniform,0.9482817783524076,-0.04809018811201615
10,150,5,occ_plus_mean,0.9482817783524076,-0.09659494401468793
10,150,5,oracle_tail,0.9482817783524076,-0.05654037104800369
10,150,5,complete_rollout,0.9482817783524076,-0.08161511168574087
10,150,6,uniform,0.9482817783524076,0.006311272023108883
10,150,6,learned_occupancy,0.9482817783524076,-0.00903245481307735
10,150,6,learned_mean,0.9482817783524076,0.008043194723438063
10,150,6,tis,0.9482817783524076,-0.014706702105671043
10,150,6,tis_anchored,0.9482817783524076,-0.0009062656401828129
10,150,6,occ_plus_uniform,0.9482817783524076,0.0016028678902779703
10,150,6,occ_plus_mean,0.9482817783524076,-0.006080585076900791
10,150,6,oracle_tail,0.9482817783524076,0.00020860570293312897
10,150,6,complete_rollout,0.9482817783524076,-0.0871706672412964
10,150,7,uniform,0.9482817783524076,-0.03087973238906072
10,150,7,learned_occupancy,0.9482817783524076,-0.03409082752020565
10,150,7,learned_mean,0.9482817783524076,-0.04578957486133739
10,150,7,tis,0.9482817783524076,-0.06370311245786431
10,150,7,tis_anchored,0.9482817783524076,-0.06777977193531237
10,150,7,occ_plus_uniform,0.9482817783524076,-0.03703571228131419
10,150,7,occ_plus_mean,0.9482817783524076,-0.04401742396211161
10,150,7,oracle_tail,0.9482817783524076,-0.0505489617978474
10,150,7,complete_rollout,0.9482817783524076,-0.04272622279685201
10,150,8,uniform,0.9482817783524076,-0.017309932973542663
10,150,8,learned_occupancy,0.9482817783524076,-0.048125451926384955
10,150,8,learned_mean,0.9482817783524076,-0.043374415170831515
10,150,8,tis,0.9482817783524076,-0.043533026013214626
10,150,8,tis_anchored,0.9482817783524076,-0.05290756054650181
10,150,8,occ_plus_uniform,0.9482817783524076,-0.01693911084739408
10,150,8,occ_plus_mean,0.9482817783524076,-0.025229710200470268
10,150,8,oracle_tail,0.9482817783524076,-0.03657389864563476
10,150,8,complete_rollout,0.9482817783524076,-0.05383733390796308
10,150,9,uniform,0.9482817783524076,0.044639082743880176
10,150,9,learned_occupancy,0.9482817783524076,0.018139372549105026
10,150,9,learned_mean,0.9482817783524076,0.031123928122998135
10,150,9,tis,0.9482817783524076,0.00261663674038215
10,150,9,tis_anchored,0.9482817783524076,0.01873417891535467
10,150,9,occ_plus_uniform,0.9482817783524076,0.03381770557193964
10,150,9,occ_plus_mean,0.9482817783524076,0.02268139106211875
10,150,9,oracle_tail,0.9482817783524076,0.015525505664941708
10,150,9,complete_rollout,0.9482817783524076,-0.0038373339079631474
10,150,10,uniform,0.9482817783524076,0.07779334720144293
10,150,10,learned_occupancy,0.9482817783524076,0.055481992397532265
10,150,10,learned_mean,0.9482817783524076,0.04303345554361837
10,150,10,tis,0.9482817783524076,0.0005035749163904146
10,150,10,tis_anchored,0.9482817783524076,0.007453927922139281
10,150,10,occ_plus_uniform,0.9482817783524076,0.07777028140198827
10,150,10,occ_plus_mean,0.9482817783524076,0.04378562466807234
10,150,10,oracle_tail,0.9482817783524076,-0.0010276782038700638
10,150,10,complete_rollout,0.9482817783524076,-0.09272622279685205
