horizon,alpha,budget_per_shared_group,panel_index,method,replications,mse,mse_se,bias,normalized_to_uniform
8,0.1,100,0,complete_rollout,300,0.006084657736614548,0.0005673674414589658,0.006441028804817917,0.10014681843670376
8,0.1,100,0,learned_mean,300,0.006405502746215231,0.0006231954428846946,-0.005415540139908584,0.10542757674944327
8,0.1,100,0,learned_occupancy,300,0.007353078098112821,0.0006098673357599936,-0.005147240876566789,0.12102363175029254
8,0.1,100,0,occ_plus_mean,300,0.006081240503504662,0.0005498634583786861,-0.006711011904291624,0.10009057451327774
8,0.1,100,0,occ_plus_uniform,300,0.009037896476959578,0.0007338722495500196,0.010806231456027927,0.14875390148590256
8,0.1,100,0,oracle_tail,300,0.0020118621930186893,0.0001635000279553663,0.0015461328481083422,0.033113053598971036
8,0.1,100,0,tis,300,0.00619038743559873,0.0006837781900437535,0.005302366448142856,0.10188701376499967
8,0.1,100,0,tis_anchored,300,0.005637734568747049,0.0004970206581049605,-0.007310950971973385,0.09279095138797049
8,0.1,100,0,uniform,300,0.060757374338958774,0.005030825646900925,0.04314441685193671,1.0
8,0.1,100,1,complete_rollout,300,1.925929944387236e-34,0.0,1.3877787807814457e-17,1.9259299443872356e-19
8,0.1,100,1,learned_mean,300,5.3144056910976425e-08,5.305540954832577e-08,1.3309652751667054e-05,53144056.91097642
8,0.1,100,1,learned_occupancy,300,9.950638046000719e-36,1.1255970222379394e-36,1.4340380734741605e-18,9.950638046000718e-21
8,0.1,100,1,occ_plus_mean,300,6.419766481290786e-36,9.449640396737865e-37,9.251858538542971e-19,6.419766481290786e-21
8,0.1,100,1,occ_plus_uniform,300,1.0592614694129797e-35,1.151538622396467e-36,1.5265566588595903e-18,1.0592614694129796e-20
8,0.1,100,1,oracle_tail,300,2.407412430484045e-36,6.058521755855764e-37,3.4694469519536144e-19,2.407412430484045e-21
8,0.1,100,1,tis,300,3.5312127299316644e-07,3.5253224627284804e-07,3.430846703041816e-05,353121272.9931664
8,0.1,100,1,tis_anchored,300,5.7777898331617073e-36,9.033412163469753e-37,8.326672684688674e-19,5.777789833161707e-21
8,0.1,100,1,uniform,300,1.9580287767936898e-35,1.3654900148841568e-36,2.7755575615628915e-18,1.9580287767936896e-20
8,0.1,100,2,complete_rollout,300,0.016230880462408948,0.0013575439495392945,-0.005004147145624176,0.0796217363532304
8,0.1,100,2,learned_mean,300,0.3220055887817513,0.027568923209423293,0.1934282617913566,1.5796212752368517
8,0.1,100,2,learned_occupancy,300,0.03055801746778613,0.002446596922822429,0.030255214672139097,0.1499045240295217
8,0.1,100,2,occ_plus_mean,300,0.03166323905745605,0.0026286372268034875,0.03216676136072382,0.15532626699832772
8,0.1,100,2,occ_plus_uniform,300,0.04108900717824822,0.0034482712998298113,0.02014096373552469,0.20156504165867728
8,0.1,100,2,oracle_tail,300,0.012250086898431918,0.0010775398331779472,0.01597076760084318,0.06009367092500572
8,0.1,100,2,tis,300,0.3277796571371627,0.027083318673736742,0.20215016337440186,1.6079463774606573
8,0.1,100,2,tis_anchored,300,0.03386452330343708,0.002755434062447351,0.029072399653764028,0.16612482313814714
8,0.1,100,2,uniform,300,0.20384986821190357,0.0150676607206467,0.06367690129026156,1.0
8,0.1,100,3,complete_rollout,300,0.022792369848380345,0.0023048174156978215,0.0041454463484430866,0.053336194026514884
8,0.1,100,3,learned_mean,300,0.862283016006265,0.09178685029547866,0.36467323245212435,2.017819759569528
8,0.1,100,3,learned_occupancy,300,0.03748151085576464,0.0030630402922636134,0.03117615979388241,0.08771010424578764
8,0.1,100,3,occ_plus_mean,300,0.04498734835862761,0.004094819506719646,0.0174863623654291,0.10527443862818356
8,0.1,100,3,occ_plus_uniform,300,0.041297401871361154,0.0030713107802371924,0.01567222226954343,0.09663963219508744
8,0.1,100,3,oracle_tail,300,0.01617281247882741,0.001197013067857095,0.00824188923073972,0.037845834815043465
8,0.1,100,3,tis,300,0.9795869774284117,0.09289031266806419,0.373553734214924,2.2923215725933734
8,0.1,100,3,tis_anchored,300,0.043938130765186184,0.004094647535232548,0.017721183680674216,0.10281917515571048
8,0.1,100,3,uniform,300,0.42733401331654136,0.0298431482810085,0.06252659183023876,1.0
8,0.1,100,4,complete_rollout,300,1.925929944387236e-34,0.0,1.3877787807814457e-17,1.9259299443872356e-19
8,0.1,100,4,learned_mean,300,1.829633447167874e-35,1.3492968609473636e-36,-2.3129646346357427e-18,1.829633447167874e-20
8,0.1,100,4,learned_occupancy,300,2.0864241064195056e-36,5.659932303166097e-37,-3.0068540250264657e-19,2.0864241064195053e-21
8,0.1,100,4,occ_plus_mean,300,1.6049416203226965e-36,4.989966283609447e-37,-2.312964634635743e-19,1.6049416203226965e-21
8,0.1,100,4,occ_plus_uniform,300,2.0864241064195056e-36,5.659932303166097e-37,-3.0068540250264657e-19,2.0864241064195053e-21
8,0.1,100,4,oracle_tail,300,1.6049416203226966e-37,1.6022644848136744e-37,-2.312964634635743e-20,1.6049416203226966e-22
8,0.1,100,4,tis,300,1.7975346147614202e-35,1.3445796939736095e-36,-2.220446049250313e-18,1.79753461476142e-20
8,0.1,100,4,tis_anchored,300,1.1234591342258876e-36,4.196444100713894e-37,-1.61907524424502e-19,1.1234591342258875e-21
8,0.1,100,4,uniform,300,1.316052128664611e-35,1.2388929604101788e-36,-1.896631000401309e-18,1.3160521286646109e-20
8,0.1,100,5,complete_rollout,300,4.81482486096809e-35,0.0,6.938893903907228e-18,5.650926508181361e-29
8,0.1,100,5,learned_mean,300,1.109239364278243e-05,5.929331136111573e-06,0.0004701196226835809,13.01860463987437
8,0.1,100,5,learned_occupancy,300,0.0,0.0,0.0,0.0
8,0.1,100,5,occ_plus_mean,300,0.0,0.0,0.0,0.0
8,0.1,100,5,occ_plus_uniform,300,0.0,0.0,0.0,0.0
8,0.1,100,5,oracle_tail,300,0.0,0.0,0.0,0.0
8,0.1,100,5,tis,300,1.071937299373837e-05,5.664377577660866e-06,0.00046079585149977825,12.580808388785341
8,0.1,100,5,tis_anchored,300,0.0,0.0,0.0,0.0
8,0.1,100,5,uniform,300,8.520416703344538e-07,3.598064778344949e-07,0.0001547520161878059,1.0
8,0.1,100,6,complete_rollout,300,0.06333953144161564,0.005074690110166059,0.031010388073193198,0.06369695699060308
8,0.1,100,6,learned_mean,300,1.1371802744983888,0.07637004399943832,0.5909601241212529,1.1435973930759857
8,0.1,100,6,learned_occupancy,300,0.08075030321296789,0.007735429925054584,0.0352127395180317,0.08120597790458448
8,0.1,100,6,occ_plus_mean,300,0.06581517065239102,0.006703242542425012,0.024512964007599624,0.06618656625584314
8,0.1,100,6,occ_plus_uniform,300,0.1309401267775094,0.013403912949129093,0.043764659167320835,0.13167902309759155
8,0.1,100,6,oracle_tail,300,0.027599910724817503,0.0020200697274509343,0.010785942554414006,0.027755657270746966
8,0.1,100,6,tis,300,2.0509666409109872,0.14068269745164955,0.7741868177542219,2.062540264221704
8,0.1,100,6,tis_anchored,300,0.06226360599089965,0.006856679915043857,0.018651864618487064,0.06261496008283429
8,0.1,100,6,uniform,300,0.9943886558185162,0.10558582909538318,0.2822933653542732,1.0
