horizon,alpha,budget_per_shared_group,comparison,replications,mean_difference,se
6,0.1,100,complete_rollout-minus-tis,300,-0.006112635130333772,0.0005690202049197297
6,0.1,100,learned_mean-minus-tis,300,0.0001683951187808776,0.00018608915550673822
6,0.1,100,learned_occupancy-minus-tis,300,-0.005643158851253121,0.0005663421025704345
6,0.1,100,occ_plus_mean-minus-tis,300,-0.005914584554370251,0.0005656455482204158
6,0.1,100,occ_plus_uniform-minus-tis,300,-0.005390989940465795,0.0005646780367057624
6,0.1,100,oracle_tail-minus-tis,300,-0.006575435075122083,0.0005679708335314909
6,0.1,100,tis_anchored-minus-tis,300,-0.006037718003002972,0.0005653637169048038
6,0.1,100,uniform-minus-tis,300,0.0025557052917644717,0.0005738275749740644
6,0.1,200,complete_rollout-minus-tis,300,-0.0033470870555182223,0.00044827391463089924
6,0.1,200,learned_mean-minus-tis,300,-7.058379991548532e-05,7.055316186989638e-05
6,0.1,200,learned_occupancy-minus-tis,300,-0.0031970208486991614,0.0004495098950281387
6,0.1,200,occ_plus_mean-minus-tis,300,-0.003334149219030554,0.00044909250263308956
6,0.1,200,occ_plus_uniform-minus-tis,300,-0.003046310958878603,0.0004500194624967878
6,0.1,200,oracle_tail-minus-tis,300,-0.0035821319054571378,0.0004489760104710786
6,0.1,200,tis_anchored-minus-tis,300,-0.0033978286014355,0.0004488992405902923
6,0.1,200,uniform-minus-tis,300,0.0015217024369421552,0.0004770245898589801
6,0.1,400,complete_rollout-minus-tis,300,-0.0015363237565080672,0.00033665705116759905
6,0.1,400,learned_mean-minus-tis,300,-7.371903646833339e-05,0.0001236386799007133
6,0.1,400,learned_occupancy-minus-tis,300,-0.0014933570045066217,0.0003372168123473019
6,0.1,400,occ_plus_mean-minus-tis,300,-0.0015669988838931765,0.000337629916544995
6,0.1,400,occ_plus_uniform-minus-tis,300,-0.0014064074583040893,0.00033760428166951543
6,0.1,400,oracle_tail-minus-tis,300,-0.0016582238888394139,0.00033745158530417774
6,0.1,400,tis_anchored-minus-tis,300,-0.001598608909251535,0.0003375862982802431
6,0.1,400,uniform-minus-tis,300,0.000679248904436281,0.0003503926970060811
