horizon,alpha,budget_per_shared_group,method,replications,panel_mse,mcse,normalized_to_uniform
6,0.1,100,complete_rollout,300,0.0003506648764463403,7.977744443503844e-06,0.06432710844511344
6,0.1,100,learned_mean,300,0.006018455682285911,0.0010259300202374423,1.1040451363989336
6,0.1,100,learned_occupancy,300,0.0005616648763690515,1.5098274139933585e-05,0.1030336364969018
6,0.1,100,occ_plus_mean,300,0.0005195663674061636,1.5500391933489295e-05,0.09531094873051621
6,0.1,100,occ_plus_uniform,300,0.0007536204247181084,1.9148627202165157e-05,0.13824658824851677
6,0.1,100,oracle_tail,300,0.00026030858146770824,3.83345196541875e-05,0.04775185504451075
6,0.1,100,tis,300,0.006359459681811772,0.0010283357044352502,1.1666000220778652
6,0.1,100,tis_anchored,300,0.0004996915669564197,1.563464996969978e-05,0.09166505052476503
6,0.1,100,uniform,300,0.005451276839927324,0.000491618538039995,1.0
6,0.1,200,complete_rollout,300,0.00017538059049291814,4.165118167762312e-06,0.06972308345720644
6,0.1,200,learned_mean,300,0.0035810165283841244,0.0001974366101284812,1.4236439367003044
6,0.1,200,learned_occupancy,300,0.00023322905681157533,5.548443913732609e-06,0.09272091596347798
6,0.1,200,occ_plus_mean,300,0.00019893812366069755,6.27870946611358e-06,0.07908845191951251
6,0.1,200,occ_plus_uniform,300,0.0003416132131589368,7.654997673223855e-06,0.135809364674974
6,0.1,200,oracle_tail,300,9.073195549162242e-05,5.795787152903443e-06,0.036070762945876716
6,0.1,200,tis,300,0.003693135183262166,0.000195906532172145,1.4682170465820794
6,0.1,200,tis_anchored,300,0.0001887601496745235,5.855229881222919e-06,0.07504216762049858
6,0.1,200,uniform,300,0.002515387756775854,6.97362905919429e-05,1.0
6,0.1,400,complete_rollout,300,8.847842290933112e-05,1.9932016987282157e-06,0.07126336951775429
6,0.1,400,learned_mean,300,0.002108197717397008,0.00011920136227103439,1.698010294615059
6,0.1,400,learned_occupancy,300,0.00010436977088274157,2.2308031913904044e-06,0.08406277264369916
6,0.1,400,occ_plus_mean,300,8.11674990659146e-05,2.174041277573129e-06,0.06537491614982467
6,0.1,400,occ_plus_uniform,300,0.00015930239973930722,3.7024344142020017e-06,0.12830727994915475
6,0.1,400,oracle_tail,300,3.919838394140205e-05,1.177820157435416e-06,0.031571640039035336
6,0.1,400,tis,300,0.002179948095026661,0.00012044943893667937,1.7558003580670278
6,0.1,400,tis_anchored,300,7.500599564648604e-05,2.2166214452979314e-06,0.06041224298584204
6,0.1,400,uniform,300,0.0012415694557817384,3.601998148156181e-05,1.0
