horizon,alpha,budget_per_shared_group,panel_index,method,replications,mse,mse_se,bias,normalized_to_uniform
6,0.1,100,6,tis,300,0.0,0.0,0.0,0.0
6,0.1,100,6,uniform,300,0.0,0.0,0.0,0.0
6,0.1,100,7,complete_rollout,300,0.0016007309834675952,0.0001325734956427993,0.000963322650265727,0.08289525091152371
6,0.1,100,7,tis,300,0.0018406998734486616,0.0002178971324329477,-0.0018499145525574256,0.09532224929625449
6,0.1,100,7,uniform,300,0.019310285762643962,0.002105925805942624,0.013485123851690043,1.0
6,0.1,100,8,complete_rollout,300,0.01922131415418997,0.0015762258335831215,-0.0011685905776759032,0.07694732229794476
6,0.1,100,8,tis,300,0.06948191025753848,0.010443614720166014,0.0432305985947286,0.2781519983272444
6,0.1,100,8,uniform,300,0.2497983500941574,0.018161054677107397,0.05743852276123159,1.0
6,0.1,100,9,complete_rollout,300,0.0027227060329777166,0.00022548398249583,-0.002966852072470165,0.05108506971584075
6,0.1,100,9,tis,300,0.10357623394923451,0.024707262159274743,0.05185511252960101,1.943360417214818
6,0.1,100,9,uniform,300,0.05329749079570002,0.004589920798936799,0.0016299749524845172,1.0
6,0.1,100,10,complete_rollout,300,0.01008987600468814,0.0007595081619371617,0.006181863040414691,0.10092046201630778
6,0.1,100,10,tis,300,0.020913896115097926,0.002802681910322143,0.01382554895441063,0.20918394413529595
6,0.1,100,10,uniform,300,0.0999784959670291,0.006710187248547775,-0.0008376629216562422,1.0
6,0.1,100,11,complete_rollout,300,0.0,0.0,0.0,0.0
6,0.1,100,11,tis,300,0.0,0.0,0.0,0.0
6,0.1,100,11,uniform,300,0.0,0.0,0.0,0.0
6,0.1,100,12,complete_rollout,300,0.003862131800499295,0.0003142234565287459,-0.0008493632625226407,0.04737084559798848
6,0.1,100,12,tis,300,0.08338486110234328,0.010611627697406702,0.0459547504438773,1.0227541638993685
6,0.1,100,12,uniform,300,0.08152972047987452,0.005611800135736627,0.02427582101322472,1.0
6,0.1,100,13,complete_rollout,300,0.0017842188814864391,0.0001386874881391024,-0.0023051526523057693,0.04295475895142001
6,0.1,100,13,tis,300,0.05231175986889722,0.019235366919787677,0.0338831764971696,1.2593965117222785
6,0.1,100,13,uniform,300,0.04153716433385912,0.006008764995535555,0.005859264156675337,1.0
6,0.1,100,14,complete_rollout,300,0.0006756857034089285,7.057495254635552e-05,0.00029257901355449255,0.10263489899770682
6,0.1,100,14,tis,300,0.002717235884847482,0.0010975680716858475,0.0006929710698953503,0.41274105577084297
6,0.1,100,14,uniform,300,0.006583391322127432,0.0008475533564432444,-0.003266952306193985,1.0
