horizon,alpha,budget_per_shared_group,panel_index,method,replications,mse,mse_se,bias,normalized_to_uniform
6,0.1,400,0,tis,300,2.700562490140737e-05,2.411032794653412e-06,3.45066687425503e-05,0.03725521928403278
6,0.1,400,0,uniform,300,0.0007248816520315507,6.352223227123285e-05,-0.00027432347042928443,1.0
6,0.1,400,1,tis,300,1.4599837743533405e-05,1.1743349263437573e-06,-8.91859489998481e-06,0.10583197436094964
6,0.1,400,1,uniform,300,0.00013795299418434094,1.006751611600175e-05,-0.0007546676220190089,1.0
6,0.1,400,2,tis,300,0.0009293549748867356,7.716462236678893e-05,0.0006774122627348911,0.2262263799432216
6,0.1,400,2,uniform,300,0.00410807517284229,0.0003409887627995515,0.003339547487826846,1.0
6,0.1,400,3,tis,300,5.7865426108389624e-05,8.042383271129156e-06,-0.00011135941606142137,0.12368803385115243
6,0.1,400,3,uniform,300,0.0004678336643140882,3.455932853132995e-05,0.0011138864869225766,1.0
6,0.1,400,4,tis,300,5.239692963594973e-05,4.033041123261459e-06,0.0005418602262247773,0.22378797111241688
6,0.1,400,4,uniform,300,0.00023413648810296792,1.9674796568939558e-05,0.0009596226936192102,1.0
6,0.1,400,5,tis,300,0.002837161322313177,0.0003532214133129886,0.002013620734073845,0.5781936870536891
6,0.1,400,5,uniform,300,0.004906939293596486,0.00041562444404785883,0.001993968618262052,1.0
6,0.1,400,6,tis,300,3.876001403591363e-07,3.7547480822853954e-08,3.772759117502152e-05,0.05887303960588106
6,0.1,400,6,uniform,300,6.583661094346102e-06,5.547017113294552e-07,0.0002388234042062898,1.0
6,0.1,400,7,tis,300,3.339270742295595e-05,2.6596641528981032e-06,-0.0001305306845706792,0.19772887305209072
6,0.1,400,7,uniform,300,0.0001688812913739654,1.4226693535053431e-05,-0.0009336999170362843,1.0
6,0.1,400,8,tis,300,0.0002643114306489627,2.274349742717721e-05,-0.00033542375575563424,0.23593254962505808
6,0.1,400,8,uniform,300,0.0011202838737978465,0.00011069969347610016,0.0029946273988269673,1.0
6,0.1,400,9,tis,300,0.0004853175868983501,7.529850674325033e-05,0.0016022697607941069,0.2487126980938797
6,0.1,400,9,uniform,300,0.0019513180895780438,0.00016465703685619658,0.0025753820222837107,1.0
6,0.1,400,10,tis,300,0.00010910706368184158,1.9007224526263853e-05,0.001225102115482312,0.21792259433683756
6,0.1,400,10,uniform,300,0.0005006688912357454,3.249954291458612e-05,0.001552973780346266,1.0
6,0.1,400,11,tis,300,0.0001901886017570222,1.6253260604483636e-05,0.0005617543717437834,0.12949474819166215
6,0.1,400,11,uniform,300,0.0014686974137015079,0.00012041719591291117,0.003925373028458442,1.0
6,0.1,400,12,tis,300,5.632358065480254e-06,8.142402818296357e-07,-0.00010608004000026779,0.34198449111369267
6,0.1,400,12,uniform,300,1.646963009093818e-05,1.7361907443060162e-06,-0.00041994564494095775,1.0
