horizon,alpha,budget_per_shared_group,method,replications,panel_mse,mcse,normalized_to_uniform
2,0.1,50,answer_entropy,300,0.007188109037937568,0.0002749743260097673,3.254075151408129
2,0.1,50,learned_mean,300,0.0013406336296346772,0.00021035446148595822,0.6069082366880733
2,0.1,50,learned_occupancy,300,0.0001374553889542316,3.7090574451900398e-06,0.06222640241854792
2,0.1,50,mean_influence,300,4.764989447339028e-05,1.0055086387080509e-06,0.021571227808971583
2,0.1,50,occupancy,300,5.9299290633433955e-05,1.3306510142238827e-06,0.026844938930107285
2,0.1,50,oracle_no_cov,300,0.0003748529213605596,2.8359538821144414e-05,0.16969686608734733
2,0.1,50,oracle_tail,300,0.0003748529213605596,2.8359538821144414e-05,0.16969686608734733
2,0.1,50,tis,300,0.002161675848205952,0.00022359797618663526,0.9785961267310391
2,0.1,50,tis_no_cov,300,0.002161675848205952,0.00022359797618663526,0.9785961267310391
2,0.1,50,uniform,300,0.0022089560638533724,0.00011068411517010796,1.0
2,0.1,50,untied_tis,300,0.0017342045921135952,0.0001412586355897792,0.7850788073568082
2,0.1,100,answer_entropy,300,0.004013238133004454,0.00017205191073610957,4.275392430077965
2,0.1,100,learned_mean,300,0.00048634063119095756,7.945863048842046e-05,0.5181095624336957
2,0.1,100,learned_occupancy,300,5.550622616195824e-05,1.5738447460367076e-06,0.05913202538454211
2,0.1,100,mean_influence,300,2.2673269157597487e-05,4.7315165707682033e-07,0.024154341234902472
2,0.1,100,occupancy,300,2.911094088651346e-05,6.298183389256484e-07,0.031012537052086425
2,0.1,100,oracle_no_cov,300,0.0001776454146470812,1.5986485944374847e-05,0.1892496372876833
2,0.1,100,oracle_tail,300,0.0001776454146470812,1.5986485944374847e-05,0.1892496372876833
2,0.1,100,tis,300,0.0007693367631228621,8.21312254796958e-05,0.81959167740035
2,0.1,100,tis_no_cov,300,0.0007693367620950804,8.213122546349822e-05,0.8195916763054312
2,0.1,100,uniform,300,0.0009386829860975521,2.4903879442355787e-05,1.0
2,0.1,100,untied_tis,300,0.0007998109617416969,0.00010835187186863174,0.8520565234348213
2,0.1,200,answer_entropy,300,0.0021897894419204127,7.214661542919576e-05,4.65820067616992
2,0.1,200,learned_mean,300,0.00015257568863988915,1.0032908438162085e-05,0.32456461903758416
2,0.1,200,learned_occupancy,300,2.3584308381999237e-05,6.85503450939236e-07,0.050169408596509986
2,0.1,200,mean_influence,300,1.1433191333018253e-05,2.6757030531632027e-07,0.024321105298388476
2,0.1,200,occupancy,300,1.420356634304354e-05,3.2579706559718683e-07,0.03021434895821112
2,0.1,200,oracle_no_cov,300,6.0196383343333325e-05,6.367372034562273e-06,0.12805196162923607
2,0.1,200,oracle_tail,300,6.0196383343333325e-05,6.367372034562273e-06,0.12805196162923607
2,0.1,200,tis,300,0.00030887320494944525,1.5210754370970095e-05,0.6570464468421565
2,0.1,200,tis_no_cov,300,0.00030887320494944525,1.5210754370970095e-05,0.6570464468421565
2,0.1,200,uniform,300,0.0004700934103424905,1.2184383809671766e-05,1.0
2,0.1,200,untied_tis,300,0.00031239458076865633,1.6937831688436172e-05,0.6645372470570448
2,0.1,400,answer_entropy,300,0.0012130590142698093,4.24183721938064e-05,5.147459099497815
2,0.1,400,learned_mean,300,4.9177246663987453e-05,5.164145671995361e-06,0.20867728845093741
2,0.1,400,learned_occupancy,300,9.306405702500334e-06,2.5032183741287936e-07,0.03949052944121545
2,0.1,400,mean_influence,300,5.454182789901868e-06,1.174359008999289e-07,0.023144119537419513
2,0.1,400,occupancy,300,6.785082736842188e-06,1.4864103724084534e-07,0.028791621399909578
2,0.1,400,oracle_no_cov,300,1.8343202993901274e-05,2.2614203391307385e-06,0.07783701044563651
2,0.1,400,oracle_tail,300,1.8343202993901274e-05,2.2614203391307385e-06,0.07783701044563651
2,0.1,400,tis,300,0.00014949967521424293,1.2380114618991896e-05,0.6343825440485622
2,0.1,400,tis_no_cov,300,0.00014949967521424293,1.2380114618991896e-05,0.6343825440485622
2,0.1,400,uniform,300,0.000235661710141253,6.127530170429448e-06,1.0
2,0.1,400,untied_tis,300,0.00013102453057236026,9.846256249316068e-06,0.5559856562774903
2,0.2,50,answer_entropy,300,0.004633025880674606,0.00017697608480186374,2.538229684718751
2,0.2,50,learned_mean,300,0.000804483036458931,0.00013192346747035064,0.4407406253675858
2,0.2,50,learned_occupancy,300,0.00010154195139236713,3.5813544044836727e-06,0.05563033790582801
2,0.2,50,mean_influence,300,4.415499575369106e-05,1.5026949045399274e-06,0.02419056656215569
2,0.2,50,occupancy,300,6.49710314584189e-05,2.8660887150791953e-06,0.03559475058890502
2,0.2,50,oracle_no_cov,300,0.00024556975420861294,2.030324735525931e-05,0.13453679212140068
2,0.2,50,oracle_tail,300,0.00024556975420861294,2.030324735525931e-05,0.13453679212140068
2,0.2,50,tis,300,0.001070350283656059,0.00013191695627698367,0.5863975149276215
2,0.2,50,tis_no_cov,300,0.001070350283656059,0.00013191695627698367,0.5863975149276215
2,0.2,50,uniform,300,0.001825298123557313,6.398279563832672e-05,1.0
2,0.2,50,untied_tis,300,0.001216469707639234,0.00014973812623966784,0.6664498757432913
2,0.2,100,answer_entropy,300,0.0027231992394058167,8.617650333547997e-05,2.6348349727728397
2,0.2,100,learned_mean,300,0.00025660776661636924,5.225653945629504e-05,0.2482811789832407
2,0.2,100,learned_occupancy,300,4.77140744704257e-05,1.6329046448019498e-06,0.046165814931556866
2,0.2,100,mean_influence,300,2.137836197144694e-05,7.899919399566739e-07,0.020684661984282794
2,0.2,100,occupancy,300,3.310394706682341e-05,1.3102184166209188e-06,0.03202976712328942
2,0.2,100,oracle_no_cov,300,0.00012320828424757839,1.2406828238562343e-05,0.11921033598029696
2,0.2,100,oracle_tail,300,0.00012320828424757839,1.2406828238562343e-05,0.11921033598029696
2,0.2,100,tis,300,0.0003868817624265396,5.343168572902879e-05,0.3743279533934723
2,0.2,100,tis_no_cov,300,0.00038688176294419024,5.343168573363406e-05,0.3743279538943259
2,0.2,100,uniform,300,0.001033536926428445,4.844183441876054e-05,1.0
2,0.2,100,untied_tis,300,0.00033135855223045556,2.3206937712202498e-05,0.3206063990142267
2,0.2,200,answer_entropy,300,0.0014123590832016606,3.689429132078495e-05,2.457020078209154
2,0.2,200,learned_mean,300,6.160375006152526e-05,6.002059593985937e-06,0.10716938248524305
2,0.2,200,learned_occupancy,300,2.2273771808388764e-05,1.0075352437096477e-06,0.0387487185104513
2,0.2,200,mean_influence,300,1.0894252058702728e-05,3.953797366968373e-07,0.018952259636851918
2,0.2,200,occupancy,300,1.7124860155702775e-05,7.77035426388678e-07,0.029791379359209256
2,0.2,200,oracle_no_cov,300,5.8727496012002944e-05,6.189718923546633e-06,0.10216568757949246
2,0.2,200,oracle_tail,300,5.8727496012002944e-05,6.189718923546633e-06,0.10216568757949246
2,0.2,200,tis,300,0.00011667540455545054,8.265335680008336e-06,0.20297516052083597
2,0.2,200,tis_no_cov,300,0.00011667540455545054,8.265335680008336e-06,0.20297516052083597
2,0.2,200,uniform,300,0.0005748260243079029,2.2009934222308636e-05,1.0
2,0.2,200,untied_tis,300,0.00011200067398188758,7.361760105103743e-06,0.19484273370666833
2,0.2,400,answer_entropy,300,0.0007866550157427853,2.185262102024171e-05,2.826918162804086
2,0.2,400,learned_mean,300,2.0947499557417542e-05,2.0606558265005703e-06,0.07527679323099427
2,0.2,400,learned_occupancy,300,9.910766022449762e-06,4.078536223921103e-07,0.03561526198331087
2,0.2,400,mean_influence,300,4.9334241734111095e-06,1.6954400246919906e-07,0.01772871986008246
2,0.2,400,occupancy,300,8.166077569350866e-06,3.334134872871799e-07,0.029345561316821395
2,0.2,400,oracle_no_cov,300,2.83516073982421e-05,2.8062431867357257e-06,0.10188414526678284
2,0.2,400,oracle_tail,300,2.83516073982421e-05,2.8062431867357257e-06,0.10188414526678284
2,0.2,400,tis,300,4.0269265760440994e-05,3.0394813875756226e-06,0.1447113620364905
2,0.2,400,tis_no_cov,300,4.0269265760440994e-05,3.0394813875756226e-06,0.1447113620364905
2,0.2,400,uniform,300,0.0002782730063053838,1.1482222584647399e-05,1.0
2,0.2,400,untied_tis,300,3.765979205188992e-05,3.2686913063271963e-06,0.1353339749043467
4,0.1,50,answer_entropy,300,0.02171641585919349,0.0008852535869116712,3.4032149334826793
4,0.1,50,learned_mean,300,0.006961980125277177,0.0006599485874012013,1.0910232555213568
4,0.1,50,learned_occupancy,300,0.000765004995218431,2.7267505748908917e-05,0.11988517998535411
4,0.1,50,mean_influence,300,0.00021398809098486415,4.1775033842110135e-06,0.03353442260219205
4,0.1,50,occupancy,300,0.0003655302585956274,7.668184225717104e-06,0.05728284274708229
4,0.1,50,oracle_no_cov,300,0.0006375027193147697,5.142983274183448e-05,0.09990409046202593
4,0.1,50,oracle_tail,300,0.0006342333024135989,5.150869061567896e-05,0.09939173480932578
4,0.1,50,tis,300,0.00785355279795693,0.0006463958256918974,1.2307430625844678
4,0.1,50,tis_no_cov,300,0.007851971243442134,0.0006461994989493978,1.230495214598052
4,0.1,50,uniform,300,0.006381147322061731,0.0002295867476797985,1.0
4,0.1,50,untied_tis,300,0.03278509422302268,0.0018710049072621206,5.137805565101717
4,0.1,100,answer_entropy,300,0.012856583554264674,0.0005018498357775838,4.457006927574425
4,0.1,100,learned_mean,300,0.0030283260175946285,0.00037000756228464804,1.0498333388807584
4,0.1,100,learned_occupancy,300,0.0003147892011626711,9.708740405329397e-06,0.10912834225249893
4,0.1,100,mean_influence,300,0.0001020931369733033,1.8796323522955552e-06,0.03539274775660591
4,0.1,100,occupancy,300,0.0001760699336883073,3.507784678939746e-06,0.06103837079844175
4,0.1,100,oracle_no_cov,300,0.0002490469018281502,2.699445165660944e-05,0.0863373820933021
4,0.1,100,oracle_tail,300,0.0002487445182806303,2.7003597419527533e-05,0.08623255443357492
4,0.1,100,tis,300,0.0032918160856810594,0.000364253907395848,1.1411777503919118
4,0.1,100,tis_no_cov,300,0.0032916990172735246,0.00036440650072716444,1.1411371661495133
4,0.1,100,uniform,300,0.002884577871020145,9.818542322658966e-05,1.0
