horizon,alpha,budget_per_shared_group,method,replications,panel_mse,mcse,normalized_to_uniform
2,0.1,50,adaptive_neyman,300,0.003228806232574296,0.0001259385600368178,0.2866903636840823
2,0.1,50,answer_entropy,300,0.016422014243356743,0.0004635911771963836,1.4581343371910722
2,0.1,50,mc_ucb_frozen,300,0.014563321779808269,0.00027067265491386675,1.2930983517622645
2,0.1,50,mean_influence,300,0.00020552800342253213,3.825070529048423e-06,0.018249127945188084
2,0.1,50,occupancy,300,0.0003365130868962193,6.940030279045658e-06,0.02987948248285301
2,0.1,50,oracle_tail,300,0.00020197030513585231,3.84776002044515e-06,0.017933234781517725
2,0.1,50,tis,300,0.004193461311663332,0.00016178683523122153,0.37234347989268063
2,0.1,50,uniform,300,0.011262346564714924,0.00020865685008329113,1.0
2,0.1,50,untied_tis,300,0.004012191827445426,0.00016262339374346492,0.3562483008661511
2,0.1,100,adaptive_neyman,300,0.002417123098715588,0.00010447945427662406,0.4151427604478742
2,0.1,100,answer_entropy,300,0.011773893233198232,0.0003760769232722706,2.022175263082698
2,0.1,100,mc_ucb_frozen,300,0.006987901454309062,0.0001417772104563828,1.200177475868358
2,0.1,100,mean_influence,300,9.291863528051543e-05,1.7338434290224586e-06,0.015958847428126498
2,0.1,100,occupancy,300,0.00015091134693019008,2.85340598247241e-06,0.025919140477701278
2,0.1,100,oracle_tail,300,9.011335265247212e-05,1.6495975223584846e-06,0.015477037968500213
2,0.1,100,tis,300,0.0016526160721591849,8.251758823754398e-05,0.28383808773382385
2,0.1,100,uniform,300,0.00582239010047505,0.00011439907872501547,1.0
2,0.1,100,untied_tis,300,0.0014401495534055145,7.7175688401225e-05,0.24734679891819897
2,0.1,200,adaptive_neyman,300,0.0019819828265865854,9.086565001161339e-05,0.674219551907106
2,0.1,200,answer_entropy,300,0.0060459008138129084,0.00018919272125678862,2.0566598675246746
2,0.1,200,mc_ucb_frozen,300,0.00316302464013382,6.831183591564975e-05,1.0759795831404473
2,0.1,200,mean_influence,300,4.609637820506656e-05,8.650155845725689e-07,0.015680801589732007
2,0.1,200,occupancy,300,7.40206508671172e-05,1.3802795335530256e-06,0.025179920527086303
2,0.1,200,oracle_tail,300,4.4265913503477476e-05,8.469429924690598e-07,0.015058124604678296
2,0.1,200,tis,300,0.0005849333641907847,3.7634954875446026e-05,0.19897927742362212
2,0.1,200,uniform,300,0.002939669757396272,5.9326711576118017e-05,1.0
2,0.1,200,untied_tis,300,0.0006774177961580502,5.85334309111337e-05,0.2304401011214449
2,0.1,400,adaptive_neyman,300,0.0019813431508409695,9.998846714558451e-05,1.3360875472029747
2,0.1,400,answer_entropy,300,0.003544387854430436,0.00012860651935160038,2.3901021247894247
2,0.1,400,mc_ucb_frozen,300,0.0015121670846537782,4.185240609366165e-05,1.0197060565902467
2,0.1,400,mean_influence,300,2.365905235767927e-05,4.6756929959310226e-07,0.015954109322406637
2,0.1,400,occupancy,300,3.726929301723955e-05,6.996939766089064e-07,0.025131960747060565
2,0.1,400,oracle_tail,300,2.28374941503319e-05,4.6572292492624856e-07,0.01540010448499454
2,0.1,400,tis,300,0.00019970169484577395,1.0579199011730079e-05,0.13466569257602717
2,0.1,400,uniform,300,0.0014829441042159264,2.7875467790105422e-05,1.0
2,0.1,400,untied_tis,300,0.0002044760161087355,1.1075198750276567e-05,0.13788518092315263
2,0.2,50,adaptive_neyman,300,0.0016281886378109887,0.00010479894073581292,0.39983432890206083
2,0.2,50,answer_entropy,300,0.007638906560920014,0.0002489038020610254,1.8758864958284809
2,0.2,50,mc_ucb_frozen,300,0.005410120343398585,9.727288406443512e-05,1.3285634026352133
2,0.2,50,mean_influence,300,7.540069881641724e-05,1.5494822105223053e-06,0.01851615169759486
2,0.2,50,occupancy,300,0.00011994518940390062,2.4758509712906437e-06,0.029454943485428313
2,0.2,50,oracle_tail,300,7.321653880184624e-05,1.5164472004470594e-06,0.017979787462296656
2,0.2,50,tis,300,0.0009869691812131314,5.8171449484623244e-05,0.24237004917803603
2,0.2,50,uniform,300,0.004072158191824026,7.685287398291677e-05,1.0
2,0.2,50,untied_tis,300,0.0010561295396875555,8.070539914477578e-05,0.2593537603249366
2,0.2,100,adaptive_neyman,300,0.0013640505509664713,9.315393936399487e-05,0.6280082333812825
2,0.2,100,answer_entropy,300,0.0043575426744780965,0.00015036724898511832,2.0062106019044483
2,0.2,100,mc_ucb_frozen,300,0.0025308045155554913,4.799016343677419e-05,1.1651812110051658
2,0.2,100,mean_influence,300,3.590461753465864e-05,7.064597276523183e-07,0.016530469059372742
2,0.2,100,occupancy,300,5.822534684755686e-05,1.2028449603687462e-06,0.026806922357707704
2,0.2,100,oracle_tail,300,3.511162944423909e-05,6.947839539456133e-07,0.01616537771477123
2,0.2,100,tis,300,0.0004035610993390093,3.0357284738353685e-05,0.18579934070458734
2,0.2,100,uniform,300,0.0021720265411525512,4.552831535473901e-05,1.0
2,0.2,100,untied_tis,300,0.00042721015297280106,3.787351075160858e-05,0.19668735389674788
2,0.2,200,adaptive_neyman,300,0.001337248428670501,9.051809436468034e-05,1.2210386225546583
2,0.2,200,answer_entropy,300,0.0024513101137395325,8.861464490064808e-05,2.2382859164849576
2,0.2,200,mc_ucb_frozen,300,0.0011794227472609058,2.4549812989477424e-05,1.076928337210209
2,0.2,200,mean_influence,300,1.7887565404879044e-05,3.7101169167985086e-07,0.016333096943359063
2,0.2,200,occupancy,300,2.8179510209199836e-05,5.819697365994584e-07,0.025730649288790097
2,0.2,200,oracle_tail,300,1.7459128054088282e-05,3.6417179955157433e-07,0.01594189173313449
2,0.2,200,tis,300,0.00015803302496844517,1.540742929841419e-05,0.14429961029564448
2,0.2,200,uniform,300,0.0010951729158842727,2.2350538313005467e-05,1.0
2,0.2,200,untied_tis,300,0.00014618069119491376,1.0021393867824875e-05,0.13347727018694894
2,0.2,400,adaptive_neyman,300,0.0011778471387539943,9.187607145165424e-05,2.1474003918504594
2,0.2,400,answer_entropy,300,0.0012565923879188756,4.3274351559551476e-05,2.29096535316786
2,0.2,400,mc_ucb_frozen,300,0.0005301001573127122,9.924049048870302e-06,0.9664558736692419
2,0.2,400,mean_influence,300,8.80057646400672e-06,1.8403649283682292e-07,0.016044833599808135
2,0.2,400,occupancy,300,1.4320494277188703e-05,2.9635185725206233e-07,0.026108511037229023
2,0.2,400,oracle_tail,300,8.586743964445964e-06,1.7595378513855755e-07,0.015654983356734244
2,0.2,400,tis,300,5.768379331758489e-05,6.084070037978838e-06,0.10516661822912006
2,0.2,400,uniform,300,0.00054849907973567,1.1378037656060563e-05,1.0
2,0.2,400,untied_tis,300,5.415560940511444e-05,6.236816504874463e-06,0.09873418462472688
4,0.1,50,adaptive_neyman,300,0.023469083267469926,0.0007543942414969719,0.6136755031798796
4,0.1,50,answer_entropy,300,0.05626844513933539,0.0015419338937806895,1.471321482415689
4,0.1,50,mc_ucb_frozen,300,0.04821788650438639,0.0009409148580615909,1.2608134465935446
4,0.1,50,mean_influence,300,0.000919007989074682,1.865386633425723e-05,0.024030452476320074
4,0.1,50,occupancy,300,0.002255615976237959,4.644171513057127e-05,0.05898041493239926
4,0.1,50,oracle_tail,300,0.0008798673378376232,1.863416055028569e-05,0.0230069928648412
4,0.1,50,tis,300,0.016088695865175324,0.0006320479193795811,0.42069127362356895
4,0.1,50,uniform,300,0.03824347419093688,0.0007367628177760838,1.0
4,0.1,50,untied_tis,300,0.048231189856504604,0.0017539209192259234,1.2611613059970024
4,0.1,100,adaptive_neyman,300,0.02264638820117696,0.0007991526173992052,1.173785875936828
4,0.1,100,answer_entropy,300,0.033245570384087035,0.0009656367358029657,1.7231525224970305
4,0.1,100,mc_ucb_frozen,300,0.023703959860091692,0.0004998812493340228,1.2286009159775475
4,0.1,100,mean_influence,300,0.00045201592844177225,9.018065719349619e-06,0.023428456131289396
4,0.1,100,occupancy,300,0.001075219294837471,2.1931457705298078e-05,0.05572973538223582
4,0.1,100,oracle_tail,300,0.0004275646694537342,8.536690011382473e-06,0.02216112192355287
4,0.1,100,tis,300,0.006832614591590695,0.00040280835059559194,0.3541415272088388
4,0.1,100,uniform,300,0.019293457746799268,0.0003921341096107305,1.0
4,0.1,100,untied_tis,300,0.025238449494629597,0.0009661926955971866,1.308135111178637
4,0.1,200,adaptive_neyman,300,0.024058968091973637,0.0009308036315597203,2.4312144629307295
4,0.1,200,answer_entropy,300,0.019364373649092853,0.000614758488061575,1.956814818544747
4,0.1,200,mc_ucb_frozen,300,0.011490018521786181,0.00029925375715444925,1.161092990469025
4,0.1,200,mean_influence,300,0.00022160825902643695,4.611495937579195e-06,0.022394027972867027
4,0.1,200,occupancy,300,0.0005268180501632125,1.0899950140518155e-05,0.05323618444454656
4,0.1,200,oracle_tail,300,0.00021168278192672227,4.538220998532536e-06,0.021391035517660088
4,0.1,200,tis,300,0.002929674585330243,0.0001941714213479518,0.29605040400347354
4,0.1,200,uniform,300,0.009895864169453622,0.00019243888451995586,1.0
4,0.1,200,untied_tis,300,0.011515866047231085,0.00048109693208480845,1.1637049427960073
4,0.1,400,adaptive_neyman,300,0.03446608141544015,0.001312084136948756,6.639296797582652
4,0.1,400,answer_entropy,300,0.011036074013014627,0.00034023825204824374,2.12590952737867
4,0.1,400,mc_ucb_frozen,300,0.00588132791385834,0.00017924140963095057,1.1329364981572994
4,0.1,400,mean_influence,300,0.00011081899400344407,2.2687292377461162e-06,0.021347369987607317
4,0.1,400,occupancy,300,0.00027125936319095885,5.214017096960437e-06,0.052253443019525905
4,0.1,400,oracle_tail,300,0.00010565085848263824,2.123348379589635e-06,0.020351817716980233
4,0.1,400,tis,300,0.0014686928285902198,0.00012768728012633435,0.2829183705555616
4,0.1,400,uniform,300,0.005191224683311213,0.00011366040217187429,1.0
4,0.1,400,untied_tis,300,0.005760669455658499,0.00035448638655326216,1.1096937249081016
4,0.2,50,adaptive_neyman,300,0.01364879310568484,0.0005147391784551067,0.9769386486799349
4,0.2,50,answer_entropy,300,0.02760844122875179,0.0009521874062727419,1.9761273438119744
4,0.2,50,mc_ucb_frozen,300,0.01799213360208953,0.0003680003665777231,1.287821608254369
4,0.2,50,mean_influence,300,0.0003577016289909593,7.905114827133726e-06,0.02560318288592778
4,0.2,50,occupancy,300,0.0008035767302361701,1.5974057983564042e-05,0.057517551835450306
4,0.2,50,oracle_tail,300,0.0003541779205186574,7.920314378609215e-06,0.025350966666763404
4,0.2,50,tis,300,0.006514651658260058,0.0003620293488488198,0.466298737064909
4,0.2,50,uniform,300,0.01397098284946291,0.00027762644723920097,1.0
4,0.2,50,untied_tis,300,0.019307087961172455,0.0008777920686454354,1.3819419985842072
4,0.2,100,adaptive_neyman,300,0.013777231768004267,0.0005322068967060833,1.9673267944737973
4,0.2,100,answer_entropy,300,0.01534731066090224,0.0005326975489369296,2.19152700591318
4,0.2,100,mc_ucb_frozen,300,0.008492274634556915,0.00018708546854530268,1.212658661473192
4,0.2,100,mean_influence,300,0.00016932577129333872,3.405588030032602e-06,0.02417895934900006
4,0.2,100,occupancy,300,0.00039063640668739354,7.900018987163057e-06,0.05578112372021138
4,0.2,100,oracle_tail,300,0.0001640724353357336,3.3474384528807653e-06,0.02342880657783373
4,0.2,100,tis,300,0.002755476918391892,0.00022102066853891002,0.39346972340959013
4,0.2,100,uniform,300,0.007003021463797669,0.00014867786242255107,1.0
4,0.2,100,untied_tis,300,0.009611492935367085,0.00044038936325867196,1.3724780061083617
4,0.2,200,adaptive_neyman,300,0.015019439917965215,0.0006055019718722805,4.230891306683846
