horizon,alpha,budget_per_shared_group,comparison,replications,mean_difference,se
6,0.1,400,learned_occupancy-minus-tis,300,3.58681378571139e-05,9.51079770200793e-06
6,0.1,400,uniform-minus-tis,300,0.0014076212792233872,3.8719937776714315e-05
