environment,alpha,budget_per_group,budget_unit,budget_value,total_budget,method,replications,truth,mse,mse_se,bias,estimate_sd,mean_design_constant,pilot_fraction
cliffwalking_primary,0.1,200.0,per_group,200,29800,uniform,500,11.870935383221072,0.3636173510723177,0.02286232458757653,-0.03623049478446411,0.6025203430986259,8104.236782959192,0.0
cliffwalking_primary,0.1,400.0,per_group,400,59600,learned_occupancy,500,11.870935383221072,0.003188578409509888,0.00019692446263902877,-0.0013591415956319395,0.056507675393610825,180.98144128636216,0.1025
cliffwalking_primary,0.1,400.0,per_group,400,59600,oracle_tail,500,11.870935383221072,0.0016735394223859786,0.00010554975038965527,-0.0005828590665086786,0.040945729976411084,101.70123376940508,0.0
cliffwalking_primary,0.1,400.0,per_group,400,59600,tail_anchored,500,11.870935383221072,0.002182431014786903,0.00013049351742022437,-9.991196420796911e-05,0.04676317591470419,135.4164197568681,0.1025
cliffwalking_primary,0.1,400.0,per_group,400,59600,tis,500,11.870935383221072,0.0018842631542713916,0.00011823414706757624,0.0007685392553882409,0.043444762589721596,116.37486841095581,0.1025
cliffwalking_primary,0.1,400.0,per_group,400,59600,uniform,500,11.870935383221072,0.21687710831869572,0.013912915857966869,0.016928626980820996,0.46585896907258395,8104.236782959192,0.0
frozenlake_8x8,0.2,50.0,per_group,50,2500,learned_occupancy,300,0.3147768998055418,0.05638729695233492,0.0030684229981400644,-0.013925552850909417,0.23744749660140105,285.086866397756,0.3
frozenlake_8x8,0.2,50.0,per_group,50,2500,oracle_tail,300,0.3147768998055418,0.03226332068752949,0.002017579918615125,-0.05735944642972789,0.1704996040349015,81.85720185112336,0.0
frozenlake_8x8,0.2,50.0,per_group,50,2500,tail_anchored,300,0.3147768998055418,0.04939785498990161,0.002587003325728504,-0.03839150039800123,0.21928116300445682,218.45182426596995,0.3
frozenlake_8x8,0.2,50.0,per_group,50,2500,tis,300,0.3147768998055418,0.05644691092696725,0.0028110607009262383,-0.0593388104764646,0.23044050407411432,286.11724134781986,0.3
frozenlake_8x8,0.2,50.0,per_group,50,2500,uniform,300,0.3147768998055418,0.060874425037500283,0.00286681452662015,-0.05080152142784744,0.24184414905656196,298.2160112386736,0.0
frozenlake_8x8,0.2,100.0,per_group,100,5000,learned_occupancy,300,0.3147768998055418,0.04018403423715878,0.0021886840959374158,-0.029780025647358575,0.19856639448725205,251.2215288713299,0.24
frozenlake_8x8,0.2,100.0,per_group,100,5000,oracle_tail,300,0.3147768998055418,0.01610415316619664,0.0013014809328971402,-0.03002579743414488,0.12350485612420757,80.12308814800325,0.0
frozenlake_8x8,0.2,100.0,per_group,100,5000,tail_anchored,300,0.3147768998055418,0.029623301740022954,0.0018508300369707244,-0.03129154595087016,0.16952858370888965,182.65307842506502,0.24
frozenlake_8x8,0.2,100.0,per_group,100,5000,tis,300,0.3147768998055418,0.03431930947494499,0.0021733899189083673,-0.041556026766509005,0.18083531407623255,235.84787661594396,0.24
frozenlake_8x8,0.2,100.0,per_group,100,5000,uniform,300,0.3147768998055418,0.03987581624588448,0.002260399462746476,-0.026330313814921742,0.19827651417621753,298.2160112386736,0.0
frozenlake_8x8,0.2,200.0,per_group,200,10000,learned_occupancy,300,0.3147768998055418,0.025278382515397303,0.0018052984420746723,-0.018580860598072593,0.15816612324802679,229.64329571085852,0.19
frozenlake_8x8,0.2,200.0,per_group,200,10000,oracle_tail,300,0.3147768998055418,0.009517475448258211,0.0008313898610166371,-0.014081411298170404,0.09669724484862198,78.98592165604073,0.0
frozenlake_8x8,0.2,200.0,per_group,200,10000,tail_anchored,300,0.3147768998055418,0.019771941022459907,0.001433075405482467,-0.022280675408453233,0.13906825346886081,158.55764183416937,0.19
frozenlake_8x8,0.2,200.0,per_group,200,10000,tis,300,0.3147768998055418,0.02133295989417255,0.0015663454737709522,-0.035007669515327036,0.1420375720558823,200.98443981590933,0.19
frozenlake_8x8,0.2,200.0,per_group,200,10000,uniform,300,0.3147768998055418,0.028029465456870586,0.001772550778070973,-0.01772768094541729,0.1667569721010663,298.2160112386736,0.0
frozenlake_8x8,0.2,400.0,per_group,400,20000,learned_occupancy,300,0.3147768998055418,0.009850779757467525,0.0008868913392869891,-0.0040216658731023645,0.0993352788278431,217.0159068100393,0.1475
