environment,alpha,budget_per_group,budget_unit,budget_value,total_budget,replication,method,truth,estimate,error,squared_error,pilot_per_group,pilot_total,main_total,exploration,design_constant,mc_ucb_score_range,mc_ucb_beta
cliffwalking_primary,0.1,400.0,per_group,400,59600,455,tail_anchored,11.870935383221072,11.862418575905865,-0.008516807315206876,7.253600684436135e-05,41,6109,53491,0.06400124688312879,124.5356888545881,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,455,oracle_tail,11.870935383221072,11.886809365002419,0.015873981781346913,0.0002519832975945337,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,456,uniform,11.870935383221072,12.23322784030363,0.36229245708255853,0.1312558244589175,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,456,tis,11.870935383221072,11.875304112418812,0.004368729197739896,1.9085794803185073e-05,41,6109,53491,0.06400124688312879,119.085031759738,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,456,learned_occupancy,11.870935383221072,11.9184976696233,0.04756228640222737,0.002262171087807503,41,6109,53491,0.06400124688312879,205.11728830687164,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,456,tail_anchored,11.870935383221072,11.926855195571454,0.0559198123503819,0.0031270254133019247,41,6109,53491,0.06400124688312879,146.2114803350948,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,456,oracle_tail,11.870935383221072,11.87486473708136,0.003929353860288032,1.5439821759360458e-05,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,457,uniform,11.870935383221072,11.238047792174791,-0.6328875910462806,0.4005467029003641,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,457,tis,11.870935383221072,11.913038856387493,0.04210347316642071,0.001772702452675509,41,6109,53491,0.06400124688312879,115.02996534982455,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,457,learned_occupancy,11.870935383221072,11.930563851498562,0.05962846827748969,0.0035555542291195942,41,6109,53491,0.06400124688312879,191.9185476769112,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,457,tail_anchored,11.870935383221072,11.897121533520286,0.026186150299214006,0.0006857144674930258,41,6109,53491,0.06400124688312879,138.95556485202542,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,457,oracle_tail,11.870935383221072,11.90267089063163,0.03173550741055742,0.0010071424306055449,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,458,uniform,11.870935383221072,11.976595971200766,0.10566058797969369,0.01116415985221459,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,458,tis,11.870935383221072,11.833755462138164,-0.037179921082907796,0.0013823465317312517,41,6109,53491,0.06400124688312879,118.85090597100248,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,458,learned_occupancy,11.870935383221072,11.86249248578128,-0.008442897439792318,7.128251717885169e-05,41,6109,53491,0.06400124688312879,153.0125931164166,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,458,tail_anchored,11.870935383221072,11.8754978031033,0.004562419882228497,2.081567518175389e-05,41,6109,53491,0.06400124688312879,127.11790737308698,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,458,oracle_tail,11.870935383221072,11.834225029092675,-0.03671035412839707,0.00134765010023232,0,0,59600,0.06400124688312879,101.70123376940508,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,459,uniform,11.870935383221072,12.634344336990543,0.7634089537694706,0.5827932306953977,0,0,59600,0.06400124688312879,8104.236782959191,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,459,tis,11.870935383221072,11.916622217280299,0.04568683405922691,0.002087286806355336,41,6109,53491,0.06400124688312879,119.09167683108174,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,459,learned_occupancy,11.870935383221072,11.87470533165091,0.0037699484298379105,1.4212511163637326e-05,41,6109,53491,0.06400124688312879,147.27122410786464,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,459,tail_anchored,11.870935383221072,11.90380360149212,0.03286821827104802,0.001080319772313255,41,6109,53491,0.06400124688312879,123.14144256314584,,
cliffwalking_primary,0.1,400.0,per_group,400,59600,459,oracle_tail,11.870935383221072,11.881423836171612,0.010488452950539795,0.00011000764529568693,0,0,59600,0.06400124688312879,101.70123376940508,,
