horizon,alpha,budget_per_shared_group,method,replications,panel_mse,mcse,normalized_to_uniform
6,0.1,400,tis,300,0.00581713283510961,0.0002556798997454878,0.5423756980251588
6,0.1,400,uniform,300,0.010725282965830401,0.00035217940785335606,1.0
