horizon,alpha,budget_per_shared_group,method,replications,panel_mse,mcse,normalized_to_uniform
6,0.1,400,tis,300,0.0040805526619528,0.0003176094491705666,0.2583818481793723
6,0.1,400,uniform,300,0.01579272185993508,0.000294497452053643,1.0
