horizon,alpha,budget_per_shared_group,comparison,replications,mean_difference,se
2,0.1,50,adaptive_neyman-minus-tis,300,0.0013390000558416537,9.98739443607141e-05
2,0.1,50,answer_entropy-minus-tis,300,0.0060691199373657245,0.000280290274438712
2,0.1,50,mc_ucb_frozen-minus-tis,300,0.0021569042745048163,0.0001351480084857061
2,0.1,50,mean_influence-minus-tis,300,-0.001302226368314795,6.321652290473283e-05
2,0.1,50,occupancy-minus-tis,300,-0.0012882105093866062,6.325457199289915e-05
2,0.1,50,oracle_tail-minus-tis,300,-0.0013115633916563675,6.317907625925896e-05
2,0.1,50,uniform-minus-tis,300,0.0012490412891381945,0.00012671872106841077
2,0.1,50,untied_tis-minus-tis,300,2.5182844739086393e-05,8.06958096527378e-05
2,0.1,100,adaptive_neyman-minus-tis,300,0.0018458645314289282,7.2253338477937e-05
2,0.1,100,answer_entropy-minus-tis,300,0.003646665936807672,0.0001818395302914702
2,0.1,100,mc_ucb_frozen-minus-tis,300,0.0007894442596558767,5.037565844064012e-05
2,0.1,100,mean_influence-minus-tis,300,-0.0006595952733300679,3.084639241729326e-05
2,0.1,100,occupancy-minus-tis,300,-0.000651398905484626,3.085134502246449e-05
2,0.1,100,oracle_tail-minus-tis,300,-0.0006639882526412509,3.083434205855785e-05
2,0.1,100,uniform-minus-tis,300,0.00046136109616808194,4.13676772947565e-05
2,0.1,100,untied_tis-minus-tis,300,-4.073173839473081e-05,4.2483558677947125e-05
2,0.1,200,adaptive_neyman-minus-tis,300,0.002247679500180199,7.243126655074339e-05
2,0.1,200,answer_entropy-minus-tis,300,0.0022282977470323936,8.387700670104449e-05
2,0.1,200,mc_ucb_frozen-minus-tis,300,0.0003378726647111282,2.1796806268072413e-05
2,0.1,200,mean_influence-minus-tis,300,-0.0002941636071522113,1.6543132273355044e-05
2,0.1,200,occupancy-minus-tis,300,-0.0002906966005657477,1.654928583845156e-05
2,0.1,200,oracle_tail-minus-tis,300,-0.0002965611544040076,1.6527921534346946e-05
2,0.1,200,uniform-minus-tis,300,0.0002886688726377316,2.1416171452326464e-05
2,0.1,200,untied_tis-minus-tis,300,2.8237608666900008e-06,2.5627122628048087e-05
2,0.1,400,adaptive_neyman-minus-tis,300,0.002633395107994601,6.774351688611192e-05
2,0.1,400,answer_entropy-minus-tis,300,0.0013316200785781762,5.039071265356768e-05
2,0.1,400,mc_ucb_frozen-minus-tis,300,0.0001926812205352285,1.2369760979660414e-05
2,0.1,400,mean_influence-minus-tis,300,-0.00011113648912994952,9.96111833010031e-06
2,0.1,400,occupancy-minus-tis,300,-0.00010946923190928204,9.950821038905579e-06
2,0.1,400,oracle_tail-minus-tis,300,-0.00011227770100743761,9.960771816549462e-06
2,0.1,400,uniform-minus-tis,300,0.00018027217710487887,1.3279930279009702e-05
2,0.1,400,untied_tis-minus-tis,300,8.760169092319957e-06,1.5922004933540692e-05
